transaction_id,settlement_id,match_status,anomaly_type,rule_applied,amount_delta,delay_days,confidence_level,explanation,transaction_timestamp,payment_method_x,amount_x,settlement_timestamp,settled_amount_x,transaction_ref_x,settled_amount_y,transaction_ref_y,payment_method_y,amount_y
TXN-8ad4e555-ca43-423f-bd27-529b84bc603d,SET-885aa74f-eeb3-4617-8653-b4acd1af8065,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,16.0,HIGH,Settlement replayed: SET-885aa74f-eeb3-4617-8653-b4acd1af8065 matches TXN-8ad4e555-ca43-423f-bd27-529b84bc603d with amount . Original settlement exists.,2026-04-19 20:55:32+00:00,UPI,133.92,2026-05-05 00:00:00+00:00,133.92,TXN-8ad4e555-ca43-423f-bd27-529b84bc603d,133.92,TXN-8ad4e555-ca43-423f-bd27-529b84bc603d,UPI,133.92
TXN-313732b7-620f-4dc4-a7c3-99a40747471d,SET-9449fe1d-6bea-4287-b15b-a7fd48e52633,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,16.0,HIGH,Settlement replayed: SET-9449fe1d-6bea-4287-b15b-a7fd48e52633 matches TXN-313732b7-620f-4dc4-a7c3-99a40747471d with amount . Original settlement exists.,2026-04-19 09:45:58+00:00,credit_card,263.24,2026-05-05 00:00:00+00:00,263.24,TXN-313732b7-620f-4dc4-a7c3-99a40747471d,263.24,TXN-313732b7-620f-4dc4-a7c3-99a40747471d,credit_card,263.24
TXN-c52ee892-dee6-4eaf-a3af-f74045d92886,SET-20a508fc-3906-418c-84ba-dfcdb8afe6b8,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,17.0,HIGH,Settlement replayed: SET-20a508fc-3906-418c-84ba-dfcdb8afe6b8 matches TXN-c52ee892-dee6-4eaf-a3af-f74045d92886 with amount . Original settlement exists.,2026-04-18 21:59:36+00:00,UPI,117.21,2026-05-05 00:00:00+00:00,117.21,TXN-c52ee892-dee6-4eaf-a3af-f74045d92886,117.21,TXN-c52ee892-dee6-4eaf-a3af-f74045d92886,UPI,117.21
TXN-4705b1f9-b05c-4540-88b4-87e22ab5e86f,SET-3cc35bfc-b296-485f-bae9-e8a8e467d143,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,16.0,HIGH,Settlement replayed: SET-3cc35bfc-b296-485f-bae9-e8a8e467d143 matches TXN-4705b1f9-b05c-4540-88b4-87e22ab5e86f with amount . Original settlement exists.,2026-04-19 18:15:44+00:00,wallet,124.51,2026-05-05 00:00:00+00:00,124.51,TXN-4705b1f9-b05c-4540-88b4-87e22ab5e86f,124.51,TXN-4705b1f9-b05c-4540-88b4-87e22ab5e86f,wallet,124.51
TXN-61e09ed6-976d-41cf-aa60-63f96c61d714,SET-3de72982-42dc-4d11-850a-632d69887e73,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-03 19:18:01+00:00,credit_card,275.06,2026-05-05 00:00:00+00:00,275.06,TXN-61e09ed6-976d-41cf-aa60-63f96c61d714,275.06,TXN-61e09ed6-976d-41cf-aa60-63f96c61d714,credit_card,275.06
TXN-5c2dc6dc-70fe-4c92-b8f3-a391ddd292da,SET-b71917a8-96ab-4370-b70c-af2dfd2d51a4,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 12:50:44+00:00,UPI,33.13,2026-05-05 00:00:00+00:00,33.13,TXN-5c2dc6dc-70fe-4c92-b8f3-a391ddd292da,33.13,TXN-5c2dc6dc-70fe-4c92-b8f3-a391ddd292da,UPI,33.13
TXN-a9ff2a77-45c4-465b-91bc-1d7e3ee890f1,SET-c367fe7a-5500-4971-b91f-a98328976b81,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 08:01:15+00:00,wallet,119.01,2026-05-05 00:00:00+00:00,119.01,TXN-a9ff2a77-45c4-465b-91bc-1d7e3ee890f1,119.01,TXN-a9ff2a77-45c4-465b-91bc-1d7e3ee890f1,wallet,119.01
TXN-d9c35330-d0af-448a-9855-c28685d50809,SET-1984251b-c076-4985-8b0a-eebd84fce101,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 08:22:12+00:00,wallet,196.51,2026-05-05 00:00:00+00:00,196.51,TXN-d9c35330-d0af-448a-9855-c28685d50809,196.51,TXN-d9c35330-d0af-448a-9855-c28685d50809,wallet,196.51
TXN-8f0ad87c-7c2b-4bce-b75f-a609e6d0289d,SET-20d35248-1115-4566-87a2-56d6c0b03479,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 23:30:19+00:00,UPI,246.75,2026-05-05 00:00:00+00:00,246.75,TXN-8f0ad87c-7c2b-4bce-b75f-a609e6d0289d,246.75,TXN-8f0ad87c-7c2b-4bce-b75f-a609e6d0289d,UPI,246.75
TXN-693db976-1ea6-43bc-bcbf-3e8d83e18056,SET-11efa615-0d62-4506-ab5c-25d665fe50e7,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 15:29:47+00:00,UPI,171.7,2026-05-05 00:00:00+00:00,171.7,TXN-693db976-1ea6-43bc-bcbf-3e8d83e18056,171.7,TXN-693db976-1ea6-43bc-bcbf-3e8d83e18056,UPI,171.7
TXN-f698c77f-8bf7-413b-a145-094d0784299f,SET-430326c4-5de0-4a93-b9f8-cef7203e2bdc,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 21:32:45+00:00,UPI,447.17,2026-05-05 00:00:00+00:00,447.17,TXN-f698c77f-8bf7-413b-a145-094d0784299f,447.17,TXN-f698c77f-8bf7-413b-a145-094d0784299f,UPI,447.17
TXN-afcc9b76-0e18-4dcf-be7e-95add35d9689,SET-04df8d7f-c1b1-414c-919a-efc5f2bc13a7,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 17:55:17+00:00,wallet,121.17,2026-05-05 00:00:00+00:00,121.17,TXN-afcc9b76-0e18-4dcf-be7e-95add35d9689,121.17,TXN-afcc9b76-0e18-4dcf-be7e-95add35d9689,wallet,121.17
TXN-5238db73-4fc8-44a6-aa78-b973ada186bb,SET-ce9c7d9d-347f-4ef5-8916-e600fc26f64b,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 05:11:51+00:00,wallet,751.08,2026-05-05 00:00:00+00:00,751.08,TXN-5238db73-4fc8-44a6-aa78-b973ada186bb,751.08,TXN-5238db73-4fc8-44a6-aa78-b973ada186bb,wallet,751.08
TXN-604ab708-2f06-40ee-8441-e40ed2851dd4,SET-95d4bb3b-f1c7-4f17-baaa-f72571e12dd1,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,7.0,HIGH,Settlement replayed: SET-95d4bb3b-f1c7-4f17-baaa-f72571e12dd1 matches TXN-604ab708-2f06-40ee-8441-e40ed2851dd4 with amount . Original settlement exists.,2026-04-28 22:41:00+00:00,credit_card,153.09,2026-05-05 00:00:00+00:00,153.09,TXN-604ab708-2f06-40ee-8441-e40ed2851dd4,153.09,TXN-604ab708-2f06-40ee-8441-e40ed2851dd4,credit_card,153.09
TXN-18e5bd36-d057-46e7-82c6-31b6e3e653bd,SET-d4b3f9fa-2a83-4df3-ba5c-ef25bfd29d0f,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,0.0,HIGH,Settlement replayed: SET-d4b3f9fa-2a83-4df3-ba5c-ef25bfd29d0f matches TXN-18e5bd36-d057-46e7-82c6-31b6e3e653bd with amount . Original settlement exists.,2026-05-05 18:38:08+00:00,wallet,1066.73,2026-05-05 00:00:00+00:00,1066.73,TXN-18e5bd36-d057-46e7-82c6-31b6e3e653bd,1066.73,TXN-18e5bd36-d057-46e7-82c6-31b6e3e653bd,wallet,1066.73
TXN-b87652ce-99fa-4c45-b5a1-45e23bcc84cc,SET-934eca54-f580-4ce2-9b77-8433527f4f54,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 00:39:09+00:00,UPI,101.81,2026-05-05 00:00:00+00:00,101.81,TXN-b87652ce-99fa-4c45-b5a1-45e23bcc84cc,101.81,TXN-b87652ce-99fa-4c45-b5a1-45e23bcc84cc,UPI,101.81
TXN-60db4569-2797-4e15-9c56-e8f25209799a,SET-dfcfbaaa-52f0-4afe-8994-7cc69d9fa7f3,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 18:40:42+00:00,credit_card,505.39,2026-05-05 00:00:00+00:00,505.39,TXN-60db4569-2797-4e15-9c56-e8f25209799a,505.39,TXN-60db4569-2797-4e15-9c56-e8f25209799a,credit_card,505.39
TXN-59ba9701-67ee-4753-b785-e5c73fdd2d75,SET-b6aef4bf-099e-44e2-8db1-ee23b14e855f,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 19:23:29+00:00,credit_card,60.18,2026-05-05 00:00:00+00:00,60.18,TXN-59ba9701-67ee-4753-b785-e5c73fdd2d75,60.18,TXN-59ba9701-67ee-4753-b785-e5c73fdd2d75,credit_card,60.18
TXN-2c817345-1cf2-49fc-aee4-21ea3af18b4a,SET-97fab6b1-b017-44ce-a180-55093ecdacba,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 19:58:08+00:00,wallet,7.1,2026-05-05 00:00:00+00:00,7.1,TXN-2c817345-1cf2-49fc-aee4-21ea3af18b4a,7.1,TXN-2c817345-1cf2-49fc-aee4-21ea3af18b4a,wallet,7.1
TXN-0b08263c-7119-4491-b6e1-1505090990d9,SET-ab43cc8d-71b8-46d7-877d-a7e5f112f0aa,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 18:47:56+00:00,wallet,208.93,2026-05-05 00:00:00+00:00,208.93,TXN-0b08263c-7119-4491-b6e1-1505090990d9,208.93,TXN-0b08263c-7119-4491-b6e1-1505090990d9,wallet,208.93
TXN-4152cdda-684d-4ff9-8275-4c41753bb8e8,SET-299566e1-ad5a-4a76-99e5-fe521ba3f7f2,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 18:21:07+00:00,wallet,30.82,2026-05-05 00:00:00+00:00,30.82,TXN-4152cdda-684d-4ff9-8275-4c41753bb8e8,30.82,TXN-4152cdda-684d-4ff9-8275-4c41753bb8e8,wallet,30.82
TXN-2f26cd8c-2b6e-4dbb-a49a-79e9f66cdddb,SET-a50a977f-14a1-4329-b398-23d8222cce24,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-03 20:26:11+00:00,credit_card,23.55,2026-05-05 00:00:00+00:00,23.55,TXN-2f26cd8c-2b6e-4dbb-a49a-79e9f66cdddb,23.55,TXN-2f26cd8c-2b6e-4dbb-a49a-79e9f66cdddb,credit_card,23.55
TXN-d620e527-de44-44c7-9506-7069c8580039,SET-37746b38-d393-4b3c-9fab-bc04c681efff,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,1.0,HIGH,Settlement replayed: SET-37746b38-d393-4b3c-9fab-bc04c681efff matches TXN-d620e527-de44-44c7-9506-7069c8580039 with amount . Original settlement exists.,2026-05-04 20:08:10+00:00,credit_card,253.81,2026-05-05 00:00:00+00:00,253.81,TXN-d620e527-de44-44c7-9506-7069c8580039,253.81,TXN-d620e527-de44-44c7-9506-7069c8580039,credit_card,253.81
TXN-f5c1a6d7-d1f6-497b-92fe-8a0fdbb13232,SET-aac3b6d5-9cce-44ed-885c-5176dcd0b2da,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 08:26:01+00:00,wallet,122.72,2026-05-05 00:00:00+00:00,122.72,TXN-f5c1a6d7-d1f6-497b-92fe-8a0fdbb13232,122.72,TXN-f5c1a6d7-d1f6-497b-92fe-8a0fdbb13232,wallet,122.72
TXN-0951a0c6-8446-4721-80bc-ea061f9d188d,SET-568655d4-5d23-44f7-8ea2-821fa35a8799,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-03 20:45:26+00:00,credit_card,154.9,2026-05-05 00:00:00+00:00,154.9,TXN-0951a0c6-8446-4721-80bc-ea061f9d188d,154.9,TXN-0951a0c6-8446-4721-80bc-ea061f9d188d,credit_card,154.9
TXN-ec0b2288-5829-4913-b571-444f404f2d1b,SET-87e9c3e1-d0cb-49f9-ac88-e20ebdd69531,MATCHED,RECONCILED,EXACT_MATCH,0.0,4.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-01 10:15:01+00:00,net_banking,168.24,2026-05-05 00:00:00+00:00,168.24,TXN-ec0b2288-5829-4913-b571-444f404f2d1b,168.24,TXN-ec0b2288-5829-4913-b571-444f404f2d1b,net_banking,168.24
TXN-37234fa1-0cc5-4b8e-945c-ab5d6fdd9b40,SET-9d5b8151-e958-4545-8803-b8b505e67bba,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-03 15:45:30+00:00,credit_card,211.34,2026-05-05 00:00:00+00:00,211.34,TXN-37234fa1-0cc5-4b8e-945c-ab5d6fdd9b40,211.34,TXN-37234fa1-0cc5-4b8e-945c-ab5d6fdd9b40,credit_card,211.34
TXN-480e2c16-aa05-4c09-ac7d-e2d0f6c29b43,SET-6e4778bb-fcdf-41f4-adea-dd247712403b,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-03 18:50:02+00:00,credit_card,25.84,2026-05-05 00:00:00+00:00,25.84,TXN-480e2c16-aa05-4c09-ac7d-e2d0f6c29b43,25.84,TXN-480e2c16-aa05-4c09-ac7d-e2d0f6c29b43,credit_card,25.84
TXN-2dd8be47-502e-4e3b-90b7-bde248c16400,SET-bf1513f3-df97-4836-aa21-706a0f7fb431,MATCHED,RECONCILED,EXACT_MATCH,0.0,4.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-01 19:29:14+00:00,credit_card,123.28,2026-05-05 00:00:00+00:00,123.28,TXN-2dd8be47-502e-4e3b-90b7-bde248c16400,123.28,TXN-2dd8be47-502e-4e3b-90b7-bde248c16400,credit_card,123.28
TXN-770fe98d-1323-4599-8370-a0ad89598935,SET-845a7dd2-b2f8-4328-993b-1fad3233f4f5,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 19:18:59+00:00,UPI,32.95,2026-05-05 00:00:00+00:00,32.95,TXN-770fe98d-1323-4599-8370-a0ad89598935,32.95,TXN-770fe98d-1323-4599-8370-a0ad89598935,UPI,32.95
TXN-47e311e8-6f64-4af4-b88d-e69f9df2c867,SET-82b5df93-7da6-4aa9-b99d-d478dd876a40,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 13:05:16+00:00,credit_card,26.02,2026-05-05 00:00:00+00:00,26.02,TXN-47e311e8-6f64-4af4-b88d-e69f9df2c867,26.02,TXN-47e311e8-6f64-4af4-b88d-e69f9df2c867,credit_card,26.02
TXN-8f4cdc6a-8fbd-4db6-a04d-3846130c6b49,SET-fc4525e5-639c-40c1-b4e2-66625c3c1988,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-02 21:51:49+00:00,credit_card,76.02,2026-05-05 00:00:00+00:00,76.02,TXN-8f4cdc6a-8fbd-4db6-a04d-3846130c6b49,76.02,TXN-8f4cdc6a-8fbd-4db6-a04d-3846130c6b49,credit_card,76.02
TXN-6fef46a3-dd4d-4895-8b9c-51cbedf59a06,SET-de748c13-47f4-46ae-869a-1fdaa8cfbed0,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-02 08:13:26+00:00,net_banking,136.12,2026-05-05 00:00:00+00:00,136.12,TXN-6fef46a3-dd4d-4895-8b9c-51cbedf59a06,136.12,TXN-6fef46a3-dd4d-4895-8b9c-51cbedf59a06,net_banking,136.12
TXN-2381dd6b-a51d-419b-ba25-792c10afa912,SET-470e5d67-441c-4cfc-98d7-251663593fdf,MATCHED,RECONCILED,EXACT_MATCH,0.0,4.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-01 06:35:59+00:00,credit_card,75.09,2026-05-05 00:00:00+00:00,75.09,TXN-2381dd6b-a51d-419b-ba25-792c10afa912,75.09,TXN-2381dd6b-a51d-419b-ba25-792c10afa912,credit_card,75.09
TXN-6e50647e-e6bb-4d47-a404-7c202abe5eed,SET-9326b442-0498-44ec-9c40-018c71c74844,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 16:23:44+00:00,UPI,73.43,2026-05-05 00:00:00+00:00,73.43,TXN-6e50647e-e6bb-4d47-a404-7c202abe5eed,73.43,TXN-6e50647e-e6bb-4d47-a404-7c202abe5eed,UPI,73.43
TXN-d70023db-5fdb-4ccd-a00b-a6e5817e7979,SET-6e4d6958-988d-4443-a5c7-45b0f503ed0a,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 14:24:28+00:00,credit_card,239.01,2026-05-05 00:00:00+00:00,239.01,TXN-d70023db-5fdb-4ccd-a00b-a6e5817e7979,239.01,TXN-d70023db-5fdb-4ccd-a00b-a6e5817e7979,credit_card,239.01
TXN-93ebb44b-df76-4fdc-bc42-119146b63803,SET-e8500ab6-3b85-463f-af2b-9d74cce898b5,MATCHED,DELAYED_SETTLEMENT,EXACT_MATCH,0.0,5.0,HIGH,Settlement for TXN-93ebb44b-df76-4fdc-bc42-119146b63803 landed in May 2026 but transaction was in April 2026 (4 days late — cross-month settlement).,2026-04-30 07:42:42+00:00,net_banking,113.05,2026-05-05 00:00:00+00:00,113.05,TXN-93ebb44b-df76-4fdc-bc42-119146b63803,113.05,TXN-93ebb44b-df76-4fdc-bc42-119146b63803,net_banking,113.05
TXN-150cf336-a7f3-4f0a-b225-a2647defcdb2,SET-a8790cee-7e60-4e18-a7f5-72c77272256d,MATCHED,RECONCILED,EXACT_MATCH,0.0,3.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-02 18:57:09+00:00,net_banking,22.62,2026-05-05 00:00:00+00:00,22.62,TXN-150cf336-a7f3-4f0a-b225-a2647defcdb2,22.62,TXN-150cf336-a7f3-4f0a-b225-a2647defcdb2,net_banking,22.62
TXN-d620e527-de44-44c7-9506-7069c8580039,SET-25ee89c2-8452-4f86-bc61-831b0b3b0b8e,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,1.0,HIGH,Settlement replayed: SET-25ee89c2-8452-4f86-bc61-831b0b3b0b8e matches TXN-d620e527-de44-44c7-9506-7069c8580039 with amount . Original settlement exists.,2026-05-04 20:08:10+00:00,credit_card,253.81,2026-05-05 03:00:00+00:00,253.81,TXN-d620e527-de44-44c7-9506-7069c8580039,253.81,TXN-d620e527-de44-44c7-9506-7069c8580039,credit_card,253.81
TXN-0a852978-6e3f-4dd7-94c7-ecdd9794d2e1,SET-29ba4b23-a5b7-4ecf-9216-e697da7422db,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,20.0,HIGH,Settlement replayed: SET-29ba4b23-a5b7-4ecf-9216-e697da7422db matches TXN-0a852978-6e3f-4dd7-94c7-ecdd9794d2e1 with amount . Original settlement exists.,2026-04-16 18:23:12+00:00,net_banking,158.44,2026-05-06 00:00:00+00:00,158.44,TXN-0a852978-6e3f-4dd7-94c7-ecdd9794d2e1,158.44,TXN-0a852978-6e3f-4dd7-94c7-ecdd9794d2e1,net_banking,158.44
TXN-3de5b273-0593-48d9-8c9d-caa3b731240d,SET-39b178ed-49f8-495f-978b-baf970404683,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,18.0,HIGH,Settlement replayed: SET-39b178ed-49f8-495f-978b-baf970404683 matches TXN-3de5b273-0593-48d9-8c9d-caa3b731240d with amount . Original settlement exists.,2026-04-18 22:10:44+00:00,UPI,443.52,2026-05-06 00:00:00+00:00,443.52,TXN-3de5b273-0593-48d9-8c9d-caa3b731240d,443.52,TXN-3de5b273-0593-48d9-8c9d-caa3b731240d,UPI,443.52
TXN-db663f8c-5be0-4f96-9f39-a629ba6972c1,SET-327eace3-396a-44b6-828e-3db061b55a92,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,13.0,HIGH,Settlement replayed: SET-327eace3-396a-44b6-828e-3db061b55a92 matches TXN-db663f8c-5be0-4f96-9f39-a629ba6972c1 with amount . Original settlement exists.,2026-04-23 18:12:04+00:00,wallet,65.39,2026-05-06 00:00:00+00:00,65.39,TXN-db663f8c-5be0-4f96-9f39-a629ba6972c1,65.39,TXN-db663f8c-5be0-4f96-9f39-a629ba6972c1,wallet,65.39
TXN-47bd4feb-78e7-4a4c-a130-447ef9b7b23c,SET-b953225f-3bd8-4fe1-b31b-c341f83a9b4a,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 23:55:37+00:00,UPI,137.29,2026-05-06 00:00:00+00:00,137.29,TXN-47bd4feb-78e7-4a4c-a130-447ef9b7b23c,137.29,TXN-47bd4feb-78e7-4a4c-a130-447ef9b7b23c,UPI,137.29
TXN-987762dc-c110-4c84-9859-d5d12abc97ed,SET-c95edf19-a2fe-4854-a353-93f6dfa52404,MATCHED,RECONCILED,EXACT_MATCH,0.0,0.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-06 19:23:33+00:00,wallet,308.28,2026-05-06 00:00:00+00:00,308.28,TXN-987762dc-c110-4c84-9859-d5d12abc97ed,308.28,TXN-987762dc-c110-4c84-9859-d5d12abc97ed,wallet,308.28
TXN-c4f46b66-0d3b-4af5-aebd-74cdf13c472d,SET-06783928-192c-4a58-9078-83baec915da8,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 22:07:59+00:00,credit_card,23.75,2026-05-06 00:00:00+00:00,23.75,TXN-c4f46b66-0d3b-4af5-aebd-74cdf13c472d,23.75,TXN-c4f46b66-0d3b-4af5-aebd-74cdf13c472d,credit_card,23.75
TXN-bfd4b1c0-1387-4fe7-a019-70a1b0fbb1d9,SET-8d926ebd-bc34-49c9-ad1d-1b5000de689c,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,0.0,HIGH,Settlement replayed: SET-8d926ebd-bc34-49c9-ad1d-1b5000de689c matches TXN-bfd4b1c0-1387-4fe7-a019-70a1b0fbb1d9 with amount . Original settlement exists.,2026-05-06 21:49:19+00:00,wallet,649.94,2026-05-06 00:00:00+00:00,649.94,TXN-bfd4b1c0-1387-4fe7-a019-70a1b0fbb1d9,649.94,TXN-bfd4b1c0-1387-4fe7-a019-70a1b0fbb1d9,wallet,649.94
TXN-30552d50-5dd4-4ccb-ae4c-375e90a395c5,SET-9c6cc099-231e-4f34-80a1-8dd7257c71f2,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 21:53:41+00:00,wallet,30.58,2026-05-06 00:00:00+00:00,30.58,TXN-30552d50-5dd4-4ccb-ae4c-375e90a395c5,30.58,TXN-30552d50-5dd4-4ccb-ae4c-375e90a395c5,wallet,30.58
TXN-416eb7b9-15d5-403f-98bb-b3f575e992d9,SET-fd5b0e05-e18a-4bfb-b3cb-ac191eb7ad80,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 21:44:35+00:00,UPI,42.36,2026-05-06 00:00:00+00:00,42.36,TXN-416eb7b9-15d5-403f-98bb-b3f575e992d9,42.36,TXN-416eb7b9-15d5-403f-98bb-b3f575e992d9,UPI,42.36
TXN-a386bf2a-12d8-4db6-936b-acf985e128ca,SET-3198d4db-5993-4255-b0c1-122fbcbf278a,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 19:41:38+00:00,credit_card,124.82,2026-05-06 00:00:00+00:00,124.82,TXN-a386bf2a-12d8-4db6-936b-acf985e128ca,124.82,TXN-a386bf2a-12d8-4db6-936b-acf985e128ca,credit_card,124.82
TXN-18851c33-7bc4-4f45-b733-51f5ffa545e5,SET-66c89f02-c022-4397-add4-d7adb3a1a824,MATCHED,RECONCILED,EXACT_MATCH,0.0,1.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-05 11:39:24+00:00,UPI,47.43,2026-05-06 00:00:00+00:00,47.43,TXN-18851c33-7bc4-4f45-b733-51f5ffa545e5,47.43,TXN-18851c33-7bc4-4f45-b733-51f5ffa545e5,UPI,47.43
TXN-ea8ae1fe-25e6-4640-8331-bca4b5f90667,SET-ced50b29-4595-401e-b648-83ec9d2b2d13,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 22:06:09+00:00,credit_card,586.24,2026-05-06 00:00:00+00:00,586.24,TXN-ea8ae1fe-25e6-4640-8331-bca4b5f90667,586.24,TXN-ea8ae1fe-25e6-4640-8331-bca4b5f90667,credit_card,586.24
TXN-e51c6872-95b6-41f3-ac7e-ebd4dd6abee6,SET-b5bca141-11ad-4dd1-b73d-faadc7d4a85e,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 20:07:56+00:00,net_banking,56.06,2026-05-06 00:00:00+00:00,56.06,TXN-e51c6872-95b6-41f3-ac7e-ebd4dd6abee6,56.06,TXN-e51c6872-95b6-41f3-ac7e-ebd4dd6abee6,net_banking,56.06
TXN-67eaf72b-6eaf-4c95-ba10-e455f14ee0eb,SET-e477a1f1-4011-45e7-9045-02e5f15bc545,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 20:59:55+00:00,credit_card,71.55,2026-05-06 00:00:00+00:00,71.55,TXN-67eaf72b-6eaf-4c95-ba10-e455f14ee0eb,71.55,TXN-67eaf72b-6eaf-4c95-ba10-e455f14ee0eb,credit_card,71.55
TXN-367777b7-27bf-4e29-8dba-71ca7a67f120,SET-7f72d772-c22e-479d-8e36-c7df20c26491,MATCHED,RECONCILED,EXACT_MATCH,0.0,2.0,HIGH,Fully reconciled via EXACT_MATCH.,2026-05-04 21:04:57+00:00,credit_card,11.28,2026-05-06 00:00:00+00:00,11.28,TXN-367777b7-27bf-4e29-8dba-71ca7a67f120,11.28,TXN-367777b7-27bf-4e29-8dba-71ca7a67f120,credit_card,11.28
