transaction_id,user_id,amount,currency,payment_method,transaction_timestamp,status,merchant_ref
TXN-a000af6d-023f-4cb0-a2a7-b972203f3df7,USR-2c071e91-de92-469c-ba53-681849e8bd97,543.51,INR,net_banking,2026-04-20 18:17:14,failed,MER-VQLIKLYP
TXN-3480f551-e8cd-4446-b095-cfed8289becb,USR-e8e9fefc-bcaa-4101-9ee0-06b9b9fc73f9,46.89,INR,wallet,2026-04-20 18:22:50,completed,MER-YIAMPZHP
TXN-7e5407aa-0c86-4909-b579-8ec4736f40e9,USR-b2aeae23-b940-4855-be38-0467e2aff993,90.03,INR,UPI,2026-04-20 18:30:31,completed,MER-XQTCNNSS
TXN-813bf11b-6920-477e-945e-90f6862c8c7f,USR-f16eefbb-7b6e-40dd-b08b-dd2a6a5e5d9a,35.03,INR,wallet,2026-04-20 18:52:59,completed,MER-ORKDJWSQ
TXN-1ef62d09-8b04-4324-936d-17c7d56cf3ad,USR-a7b6185a-5ee4-4fc1-b849-fda605053365,102.46,INR,credit_card,2026-04-20 18:56:09,completed,MER-CERRIKQC
TXN-6f83045e-9cec-42d8-b1dd-5426f7a97664,USR-6e508007-f592-40d3-b11e-50a713d9d104,716.8,INR,UPI,2026-04-20 19:17:19,failed,MER-AMELISHO
TXN-b3e58195-ad27-40b9-bab5-f1bba38efeac,USR-5987c859-4f58-460b-aa66-0af3136b9908,194.95,INR,UPI,2026-04-20 20:07:40,completed,MER-NWGHWBHS
TXN-6b097903-c9ed-496b-8d0f-8b88d3eee343,USR-d8aecc53-5984-4b70-9285-6d3aae149958,36.77,INR,UPI,2026-04-20 20:11:43,completed,MER-MJKEHJCS
TXN-f6394451-c5e3-4ad2-97dc-82eec0b404a4,USR-dc10262f-c1a0-4614-9bb0-295b69217fa8,152.56,INR,wallet,2026-04-20 20:15:14,completed,MER-YCFOWJYB
TXN-d5266f03-22a7-4135-b21a-184744e64546,USR-4e6eea96-5c77-4aa6-b70b-ae1f16e0ef48,24.24,INR,credit_card,2026-04-20 20:20:23,completed,MER-XZEIELMQ
TXN-ba4d1aef-a233-4c17-abc8-73b504dc105a,USR-8233c418-1c67-4189-a881-4de29d6a4549,9.64,INR,wallet,2026-04-20 20:29:31,completed,MER-XBURKFHQ
TXN-82fcf367-a456-408f-bb05-543766620393,USR-608e64fd-021d-440e-83f4-57a365f9d97b,74.78,INR,net_banking,2026-04-20 20:31:03,completed,MER-LDWGETDC
TXN-d8ac2e09-a99e-4a3c-990f-f391b3b0fe27,USR-f960ff4d-2b11-4d3b-ae7c-ea51af2d5282,86.25,INR,net_banking,2026-04-20 20:56:44,completed,MER-LCEFMNZL
TXN-ff6aa67b-4ddc-4747-96d4-6b4ed9df1a05,USR-1b730263-1c62-4105-a88e-a6a9cf5f7dd0,72.11,INR,wallet,2026-04-20 21:07:52,completed,MER-GWLGGOTO
TXN-0b8fb4ae-df42-4b00-b740-63d5b7648f51,USR-3f597f93-9742-4dd2-b837-648b65e84afe,58.7,INR,UPI,2026-04-20 21:11:14,failed,MER-CPWDKNQY
TXN-08b7e5c9-5635-44f7-a3f9-2a6d129e41d0,USR-dface3d0-c0c9-4e5a-8173-9ffe72785144,34.2,INR,UPI,2026-04-20 21:33:34,completed,MER-DGOJPYZP
TXN-6bbb1d2f-0829-4aab-bfe6-5f6b92992545,USR-f3b98a37-c1be-4428-b24f-81877cc90424,75.42,INR,UPI,2026-04-20 21:37:05,completed,MER-IUXCQHRJ
TXN-191f2721-52e3-474e-b94d-e5b203a96ba9,USR-f7ead5a9-97f8-4683-b045-3855dbb41681,30.46,INR,UPI,2026-04-20 21:40:04,completed,MER-KQEZSVVZ
TXN-cec1880c-1c66-4e3d-b973-146d42e35e4c,USR-422396e1-6025-4575-9a5a-dd939c7c2bb9,83.63,INR,net_banking,2026-04-20 21:40:14,completed,MER-PYXLKOUD
TXN-924ea0c8-c813-465c-8b73-00bad4f2d50d,USR-31b3de1d-9c9d-40f2-a5c7-ceae5c3f36c4,11.95,INR,wallet,2026-04-20 22:08:32,completed,MER-WPGZRIVB
TXN-e26b3909-9a1d-4ed5-943f-095fa05eb5d4,USR-1c75f19d-7b9a-4f2e-a516-2694ad68d8ff,323.98,INR,net_banking,2026-04-20 22:18:40,completed,MER-USVJKIKF
TXN-29377ae7-4152-4092-9693-aabb19565f35,USR-554ecd62-e54b-4553-937b-093084261b52,152.46,INR,credit_card,2026-04-20 22:51:55,failed,MER-NEMPRJTO
TXN-8f6bf799-384d-43e0-83bb-cdc68eff7c75,USR-10bda7a6-34ab-42ce-a104-89b527030744,150.43,INR,credit_card,2026-04-20 23:18:33,completed,MER-GRGIWYAD
TXN-ea7ea79a-dd7a-4610-8d5a-c5422dfef384,USR-7cf56eaa-19d2-4a8b-b6dc-757891bef970,29.61,INR,credit_card,2026-04-20 23:25:36,failed,MER-KCWWLEHP
TXN-db87c761-c67d-4e06-a9ff-496b136ed77f,USR-6faa6ff4-be8d-42fc-8773-8b63ca9c9421,43.55,INR,UPI,2026-04-20 23:55:59,completed,MER-WFCHXZPN
TXN-39d0692a-0253-4d06-868b-a470bb08cfd0,USR-7f9025aa-ef43-4b25-b564-623e12a60bf1,885.43,INR,UPI,2026-04-21 01:45:46,completed,MER-OJVZQIFU
TXN-a87f6fa3-2187-4e01-a4ed-21c30eda9343,USR-a603ce49-ab9a-4709-bd9c-47980c790071,30.18,INR,wallet,2026-04-21 06:28:24,completed,MER-MIAQMATV
TXN-9c3b3e63-a2a1-4933-9351-b959be9164c5,USR-6718af56-f341-41a1-8b74-2ac80f52e9fa,30.78,INR,credit_card,2026-04-21 06:31:51,completed,MER-PYOYGTGU
TXN-3f43f6ec-6292-446e-b78f-6d0c536367a1,USR-98dcd843-0bfa-42cc-8593-58829994ad8b,12.07,INR,UPI,2026-04-21 06:54:15,completed,MER-BCUYDSWX
TXN-db2eaf00-e82f-4292-ac84-9a2e222ee114,USR-09a72545-fc13-4ac4-a5d8-8d291768dd8a,23.94,INR,UPI,2026-04-21 08:12:27,completed,MER-BHXXGZGC
TXN-02375873-59e5-447e-b763-8f609e6cae8a,USR-4d374ff5-2930-487d-8d38-9999fe577018,380.07,INR,credit_card,2026-04-21 10:51:39,completed,MER-FFIGEYRQ
TXN-a308afcf-166c-49a4-9e72-162d0d41da7e,USR-789c94a1-1d50-43aa-a44d-32c96577e1de,48.2,INR,wallet,2026-04-21 10:53:32,completed,MER-HYGFMMMX
TXN-b3f529a0-2624-4281-be65-758a4ceada9b,USR-406d0c4a-0447-47f0-9a91-004222505ef1,15.71,INR,credit_card,2026-04-21 11:45:32,completed,MER-GEIVQUZJ
TXN-aadf0ddd-d0b8-4671-8619-05ac3715219a,USR-cd2548fa-91d4-458e-9748-41da2d80c8d5,97.62,INR,UPI,2026-04-21 12:27:54,completed,MER-MNTVNROQ
TXN-8d049e14-ce11-4073-a852-65dce4fdd8fa,USR-63a8f237-8beb-49ef-ac0b-f9295309ec6b,4.14,INR,UPI,2026-04-21 15:05:43,completed,MER-FMPRESIA
TXN-705fabba-03dc-4b47-9e3c-82d08e1f2169,USR-53fb9c28-ebb4-4ebc-9271-16f712ce489f,160.16,INR,UPI,2026-04-21 17:28:42,completed,MER-FQMOJRIO
TXN-7f8cc2a3-85ce-4afc-ae96-478227e2e265,USR-efe2a280-49b4-4fc1-a2f2-6098c4028477,193.44,INR,UPI,2026-04-21 18:30:40,completed,MER-QOMEMGBN
TXN-0fdfcf2e-b87c-45ec-bf07-a829474e499c,USR-2bd522db-c895-46a3-a6d2-1c0608e34943,38.64,INR,credit_card,2026-04-21 18:39:52,completed,MER-UMSMEULZ
TXN-eaf54b73-7afd-4a00-a2ba-6f8dbfab679f,USR-dbbfd318-94b3-48a5-866a-c92831530d89,63.32,INR,credit_card,2026-04-21 18:47:02,completed,MER-OTGXABSZ
TXN-0d2b5bf9-b3ed-4d4d-88d5-a14758e8e640,USR-45e24be7-855e-49b2-9cc5-4a095328cc4a,131.13,INR,net_banking,2026-04-21 18:58:27,completed,MER-CSFHBOMZ
TXN-495a8cab-3102-4368-8193-9d30822a8d19,USR-7275c66f-0970-4bea-8372-3d658dadfd3a,729.76,INR,UPI,2026-04-21 19:20:12,completed,MER-XSTNSTFU
TXN-ad2443cb-2b93-45dd-9505-a344c745c12e,USR-2af62649-e7b4-477d-98c9-560c5ff2e6e0,31.02,INR,UPI,2026-04-21 19:41:39,completed,MER-ILUASKZX
TXN-ba9a881b-85f5-47e5-81af-8ae8cca4cb3c,USR-f0b73827-db64-402b-b8b6-1890dc82225d,38.91,INR,wallet,2026-04-21 19:51:23,completed,MER-XNOOIEJD
TXN-29f0378e-6708-49f1-9f36-25fdc74634dd,USR-9b0f6fd8-87d3-4066-a970-0764a11e8df1,32.72,INR,UPI,2026-04-21 19:54:42,completed,MER-UHAFVBLI
TXN-3033f267-2272-40b5-86aa-5350c3f84956,USR-b6ac86b2-929e-49d5-b21d-331a2cca05d5,88.22,INR,UPI,2026-04-21 20:11:42,completed,MER-FOGYRDOX
TXN-0e8c3cdc-1907-4b50-a2fc-a725d4b04b87,USR-745bb14c-1b58-417c-ae38-fa2dcffc2101,38.22,INR,net_banking,2026-04-21 20:12:57,completed,MER-NEMUFCVN
TXN-dec2b1e2-a9a1-4d7a-9e8e-b65b1c7c63f6,USR-e830f7a1-5ea0-4285-a17e-850cbd2ba936,63.06,INR,UPI,2026-04-21 20:16:33,completed,MER-TFWCPQVE
TXN-2fb21f9b-ec62-49fe-9713-cf6c264afe8f,USR-b4d2b450-f2d2-4fc0-b0b4-f2bf37188ab1,168.92,INR,net_banking,2026-04-21 20:55:55,completed,MER-SQDYYAYR
TXN-c31ade55-2097-44ec-8543-48bcbff261eb,USR-93110c72-9f6e-4222-8a25-90b806f00479,5.83,INR,UPI,2026-04-21 20:56:41,completed,MER-UJLWWROM
TXN-ddcc7760-e2c1-43c0-a482-72616546683d,USR-f0ff5d0c-a0bc-46b8-bda3-46db29e3916d,21.72,INR,wallet,2026-04-21 21:01:55,completed,MER-SSBQZRAK
TXN-c33a1669-9eb4-4d78-a76f-3bf2441fd0f2,USR-e5a5d483-2eda-49af-9236-fde6c30d99ba,190.59,INR,UPI,2026-04-21 21:10:47,completed,MER-IDGGFZXG
TXN-2d4fa7f2-7477-4074-bd2c-04a5802026d9,USR-cbf025fb-2e04-4187-9a5f-dd30ed6c9c54,221.64,INR,credit_card,2026-04-21 21:15:23,completed,MER-KMGVSDPI
TXN-0b74c0ea-ecbb-4348-b35e-a6bfaf20e39f,USR-359716c6-6cd4-461b-9813-ca7ef4c3252b,114.13,INR,UPI,2026-04-21 21:26:13,completed,MER-CZTHBVPG
TXN-6f266807-41d1-4dea-86f9-b46dec346b9d,USR-d66d224f-3d95-41ec-ab3b-95d9f79ff326,140.05,INR,credit_card,2026-04-21 21:36:13,completed,MER-OUKUKMXR
TXN-a4bc2091-cbe6-4064-8408-4284593ff705,USR-02490237-a647-46ae-b25b-cee2ec9eb4ec,11.63,INR,wallet,2026-04-21 21:49:27,completed,MER-RYUPXAJJ
TXN-b675c2e0-46c0-4333-af28-3afb4c2a0e49,USR-2c718cc3-27ca-4dd9-8a43-6d37330cf307,9.3,INR,wallet,2026-04-21 22:11:42,pending,MER-NQSSMKYJ
TXN-2891cd9c-42cd-4d10-8283-4ba18cf749e1,USR-4be6df51-39c6-4ed6-a343-b1386edef3b1,41.05,INR,wallet,2026-04-21 22:20:25,completed,MER-MIKUTSSK
TXN-73a54928-0297-449c-b524-1fa2105466aa,USR-9d6fe08b-9656-4d50-859a-76e54a007ee0,97.09,INR,UPI,2026-04-21 23:35:19,completed,MER-VFDGALKR
TXN-1de32bdc-c5a6-4906-b70c-86efe59458a2,USR-688295c0-9ba7-4d00-9dad-136312240bfe,212.0,INR,wallet,2026-04-22 00:17:47,completed,MER-HFVPBGZA
TXN-1159f03d-23a5-4943-afee-8adf3d5235bd,USR-1cf7afc5-84a5-43b0-9191-b62271d2c4ce,135.5,INR,net_banking,2026-04-22 07:26:18,completed,MER-AAHWIWSE
TXN-0ed5292f-2a7f-4afa-a25e-f2d2c1bdf7d9,USR-4f5d54d3-b937-4ca1-ba70-79e01d4359c2,18.54,INR,wallet,2026-04-22 08:52:38,completed,MER-SLJKKXZU
TXN-62058e85-e25f-4ae1-9f9e-80ca33e9bc18,USR-1c71daa7-dc3d-4fa1-a90a-d7fdadf9166c,105.35,INR,UPI,2026-04-22 09:45:52,failed,MER-STHIBXJP
TXN-af321ed2-cf73-420a-a906-e52fe36d10fa,USR-4e358538-ccd1-44c9-b9b5-65cba22fcf8f,317.1,INR,net_banking,2026-04-22 10:24:47,completed,MER-LHXYCXMF
TXN-d1438fe1-53b1-4b6a-9a58-89ad5153378d,USR-9d436a21-9bc7-42d4-9955-26355880e516,45.99,INR,credit_card,2026-04-22 11:15:34,completed,MER-MOBZXRDZ
TXN-5a3f9b06-e6f3-4716-a230-5e54680ec4e6,USR-3521445e-642c-44ea-a8cf-18e03e9b680f,55.24,INR,wallet,2026-04-22 11:19:52,completed,MER-UXCSOLHI
TXN-dfd5b807-6b24-47b7-92df-d767b74692fa,USR-b079cc93-949c-49ba-9ce8-347c5a20665f,73.74,INR,UPI,2026-04-22 11:19:54,completed,MER-BTWFLANG
TXN-b601333c-ec6f-4a48-82a6-0afd40931565,USR-8afbf885-0e4f-41eb-a692-4b255ffe4403,51.19,INR,wallet,2026-04-22 14:00:02,completed,MER-XYCWNRPQ
TXN-8509172b-f411-43f2-8316-3f64672feffd,USR-85a9850a-d8b2-439a-b040-8a080ac620b3,89.47,INR,UPI,2026-04-22 14:57:34,completed,MER-VWALJKQZ
TXN-7729028c-c67b-4c69-8151-00316b8c2df3,USR-779ca1cb-76a9-4022-a0c8-3587c951ee17,4083.15,INR,UPI,2026-04-22 15:50:07,completed,MER-JUBWUAAT
TXN-5f178d03-4770-4494-950c-a4512b528231,USR-9d2c2827-9378-4ddc-981a-2d485f18f46c,72.56,INR,UPI,2026-04-22 18:22:51,completed,MER-SVSOFKYP
TXN-01521028-2233-40b2-96f8-ab66ec4525ed,USR-bbaab74b-5ea0-4880-aa49-7133495eb568,171.68,INR,credit_card,2026-04-22 18:26:07,completed,MER-ATRHXVKU
TXN-1333e24e-8cd6-4741-ba41-092f24395c6b,USR-6c3030f2-4b0d-4eb3-bd73-b09f54ed5702,260.78,INR,wallet,2026-04-22 18:26:28,completed,MER-UYKQDOEL
TXN-f8b47e09-671d-45cc-aa42-8e6a530c30e9,USR-cf0780c6-2ca3-4ed4-bc1f-b4ed63112b0d,77.48,INR,wallet,2026-04-22 18:34:16,completed,MER-NXUACKOV
TXN-886eac05-495c-4afd-b2fc-f5a84e2202b4,USR-96f84313-eacd-4ea5-b899-7978fedf78c7,29.86,INR,net_banking,2026-04-22 18:50:10,completed,MER-OZMJBCPE
TXN-dc88832a-fce5-4f91-954a-2dd3eb475d76,USR-3e3babae-c89c-42b9-9407-d1e5ad46c944,26.08,INR,credit_card,2026-04-22 18:51:15,failed,MER-TGZIXHKB
TXN-72aa6b4f-30ed-410f-a070-aa5101da900a,USR-438c168e-266d-4aea-bc38-ba3dbfdf2701,11.1,INR,UPI,2026-04-22 18:53:42,completed,MER-NIFGPKLL
TXN-fa78c377-dfb4-4e44-8340-383bf6605831,USR-bbcdf03b-9ac7-42f6-bd3a-8df800ef0c39,61.47,INR,UPI,2026-04-22 18:58:08,completed,MER-ZEMGRMXY
TXN-65c80a44-358c-4474-9679-4b1ef61b237c,USR-33ab9d15-bc01-41e1-b5dc-0c734d2720dc,24.14,INR,credit_card,2026-04-22 19:16:35,completed,MER-HDPAOYND
TXN-2fd79f44-1f4e-497f-bb85-afa690af1dd5,USR-2b94d2b2-3a47-4464-a29a-97958ffcb9f3,74.78,INR,net_banking,2026-04-22 19:17:25,completed,MER-PDPKFFUF
TXN-f710ad0a-887f-4577-890b-204a7dc3e6af,USR-1cf0a172-e0de-4639-b384-ddc08306c5d2,448.04,INR,UPI,2026-04-22 19:20:39,completed,MER-JCEECOTY
TXN-b2e7e823-2ac8-4a47-864b-136440f8464b,USR-66a38679-8844-449c-968d-38e830cdc1da,118.94,INR,UPI,2026-04-22 20:06:33,completed,MER-QNQTUPQZ
TXN-048371ad-62b9-4af1-8602-945eb2944d78,USR-9dcbdfbd-9e39-49c2-9758-0e0dd9e2c1f7,153.74,INR,credit_card,2026-04-22 20:15:26,completed,MER-PAHICCTF
TXN-a353617b-115c-4297-8a1c-2dfa5ab5d902,USR-736e1f12-2f69-434b-b3d1-c26c80d55c67,415.44,INR,net_banking,2026-04-22 20:18:00,completed,MER-BVHGWCAI
TXN-c93ef053-c177-49ce-bbcb-e6a87f19b0fa,USR-594d60fb-b843-4eaa-b01d-bf9857e27a75,151.67,INR,wallet,2026-04-22 20:19:03,completed,MER-GZIEQCWP
TXN-d8838242-f3d8-4c3b-a0ef-990e74f88f21,USR-4a4ca3ce-226c-42ae-934e-de6c027920bb,68.95,INR,UPI,2026-04-22 20:30:02,completed,MER-QUHXZGAQ
TXN-6883e1be-f102-4a9d-91f1-f00ee05c5502,USR-fba86f77-8fef-44ae-89f2-dd0d62cf865c,485.21,INR,UPI,2026-04-22 20:48:36,completed,MER-KOFTQOUV
TXN-7c6f6b8c-40f1-41f2-a9fc-8b6934972b0e,USR-f3943302-cdfa-4b78-b929-caa6840ca9f7,14.98,INR,wallet,2026-04-22 20:50:45,completed,MER-JDAVQMNX
TXN-c4b998f2-a891-4e14-8dc4-e0c09ba9b5e1,USR-f0149fba-90df-497a-8eba-2146a3b83b5c,67.54,INR,credit_card,2026-04-22 21:03:01,completed,MER-KNDNVGWN
TXN-74a46d23-b694-4beb-a84d-5979542178c8,USR-483580da-cab6-40ab-856a-db2339b577df,402.44,INR,credit_card,2026-04-22 21:11:56,completed,MER-AYVXQLSD
TXN-c08c23ff-7441-4eb4-a5d4-c8fb8598059e,USR-5b346409-0263-4db4-961c-b1e353b04c78,117.72,INR,UPI,2026-04-22 21:14:37,completed,MER-NZPHAQJT
TXN-2ca4ac37-f868-4a3a-8563-a8f03296336a,USR-e2a311b3-c091-4fa0-930a-fb4f7daba451,324.46,INR,credit_card,2026-04-22 21:28:47,completed,MER-SAAJTYLW
TXN-fa0928cf-5a41-458e-86f4-9d41a3bcc4e4,USR-a7da93b8-7f6d-434b-9a72-7c6675d25fe9,23.84,INR,UPI,2026-04-22 21:33:22,completed,MER-WGKGNJQE
TXN-3c697d1b-70b9-41b6-82fa-977c71ae334c,USR-1917a732-dd23-44c9-a9bc-c46a2e366785,248.61,INR,UPI,2026-04-22 21:33:30,completed,MER-PTJQHOAT
TXN-21b921c7-2fe1-4131-95d4-2fdb3fc54751,USR-f610e97a-a25e-4d55-b565-ebd1bc0af2b4,69.0,INR,credit_card,2026-04-22 21:46:32,completed,MER-AXGJBPLQ
TXN-ef9a5f8b-26db-4599-95f3-6c3f64c27437,USR-349e3007-3f56-4882-8fdc-163a612699af,51.12,INR,credit_card,2026-04-22 22:46:34,completed,MER-EPZZRZTD
TXN-138eb261-617b-4851-a092-3f8f6ac3c1c8,USR-56c101b7-6bcb-4d6b-910c-2854bbb669d0,43.09,INR,UPI,2026-04-22 23:37:54,completed,MER-GJNPQDVX
TXN-f8d50c83-a8f0-4263-afac-d6f101d1a256,USR-f4ca39a0-ac6f-4c06-a110-090a08e3807d,63.76,INR,UPI,2026-04-23 03:00:16,completed,MER-IQSVRHFP
TXN-5816f9aa-d50e-4a59-8cc6-5b79f5bf3699,USR-ed97ecd5-41d9-4087-b0d1-edeb0dfb81d8,113.99,INR,net_banking,2026-04-23 04:07:41,completed,MER-YRYZXHKM
TXN-4a673b0b-b041-43c9-8390-d197e221d881,USR-31895f79-a2ea-4bfd-81f9-cc8464c8f320,200.74,INR,UPI,2026-04-23 07:21:31,completed,MER-DBJLTJXH
TXN-6dfb80d1-6a7d-4588-a1b2-f866a7ece57d,USR-411d4ba3-06da-4959-82c3-d339beb300d9,33.56,INR,wallet,2026-04-23 08:08:34,completed,MER-QWFUPVFD
TXN-d8460de6-15f3-4109-9525-5233b19d9c29,USR-6771ec6a-547c-4ff9-8fa4-9c3d2a5222fc,264.38,INR,UPI,2026-04-23 09:42:34,completed,MER-TUIKUBYO
TXN-9af4b33c-1440-4c55-8c85-e9be8f99819d,USR-170c7abe-e1c3-4ee5-803d-0d6066ee032f,778.27,INR,credit_card,2026-04-23 13:20:53,failed,MER-AKYRLHZY
TXN-e1e6eb63-e41d-482b-af41-f01467d67c3f,USR-a8e501cc-2533-4050-aafa-ffb075ec1ea2,88.7,INR,UPI,2026-04-23 13:24:54,completed,MER-XYEWBJES
TXN-da6519f1-4803-4960-be39-81494195d9db,USR-c5aead9a-3332-43fe-98cf-9140fc6ffee1,136.13,INR,UPI,2026-04-23 13:47:41,completed,MER-NMZIVTLZ
TXN-0560a825-b7d1-4e29-8a84-247ce283253f,USR-6cf6d639-6077-4b72-8f45-cac22d29ba7c,31.8,INR,wallet,2026-04-23 14:52:47,completed,MER-FPQDFNIL
TXN-f9697f25-8511-46f1-aab5-9cc12ca445d5,USR-d4de5966-2cf6-44d0-8467-60b69b8399e2,95.87,INR,UPI,2026-04-23 15:48:51,completed,MER-MJUTUUWZ
TXN-d446974f-3dfa-4e66-8ccf-503a2dd6dcde,USR-6b55704c-012e-4e4e-938b-356b02f42caf,13.65,INR,wallet,2026-04-23 17:51:33,completed,MER-YSKRWMLN
TXN-db663f8c-5be0-4f96-9f39-a629ba6972c1,USR-779c9e4f-96de-458f-bd7b-81c11d9946e5,65.39,INR,wallet,2026-04-23 18:12:04,completed,MER-QSTCMTBK
TXN-1fd2710b-806c-476f-a12c-04e801fb188d,USR-2cff8c0a-2152-4acb-be2a-85460c9a8e46,385.69,INR,credit_card,2026-04-23 18:25:31,completed,MER-CFEDLYQJ
TXN-914906c8-2040-4c6d-8138-6c573f2e0017,USR-6be22707-da87-4730-b042-a97a080c96d3,124.94,INR,credit_card,2026-04-23 18:32:23,completed,MER-GSOJDRUZ
TXN-ed99d7e2-222d-411d-bb8e-6ea7ae045873,USR-115e1f30-deb3-4640-9a62-d37a0d3981de,84.78,INR,credit_card,2026-04-23 18:41:38,completed,MER-HSBKDAUU
TXN-ec617ee8-553e-4e20-8619-8c9c9e61ebc3,USR-20cfc30c-5603-4bcf-876b-d28dc3293de9,27.54,INR,UPI,2026-04-23 19:20:33,completed,MER-ICWIVPLX
TXN-e44a4665-f700-4be9-81b8-8996664b0213,USR-ec05af13-3ff4-4a7c-b3a0-2f761a59a880,298.8,INR,UPI,2026-04-23 19:29:34,completed,MER-XSYDIPWT
TXN-bd11d2d5-470d-4c4b-887d-e43726778e48,USR-aebcdd88-4be5-4b66-83c8-ac7a44c1158e,93.55,INR,credit_card,2026-04-23 19:59:02,completed,MER-WOZSJHXS
TXN-1ecccde0-4055-4442-8f94-5a0f467dcdb8,USR-116fd459-4ed2-4168-ba66-afcdfe8ed73a,91.26,INR,UPI,2026-04-23 20:02:52,completed,MER-RGFXVCFY
TXN-f9112c50-3d13-44cd-bf4e-e9fe07a78a6a,USR-a4613a64-3665-413c-9d15-a048ceabd06f,8.81,INR,UPI,2026-04-23 20:10:16,completed,MER-THWWJELK
TXN-01984e6e-04df-493a-a208-346bf06d73e7,USR-94838257-87c0-4632-b1e7-984fd3e464f8,46.1,INR,net_banking,2026-04-23 20:34:25,completed,MER-ZYWEJRBV
TXN-e1a1e457-b1df-43a2-8a95-4f63c6066ec0,USR-c1387608-3e8f-4245-bfa3-8062608ffbe9,218.11,INR,net_banking,2026-04-23 21:00:29,completed,MER-BFULFNWZ
TXN-5ae718bc-756a-40b5-b5bc-d49ad662f620,USR-c02a5bfb-a3de-4758-aec1-c626b5a4acfd,139.75,INR,credit_card,2026-04-23 21:11:46,completed,MER-UCROEMIX
TXN-7488a67b-17f9-4ea0-9bed-c27474273885,USR-2a20270c-d754-4f21-b1e0-0c0741dc4dc6,121.33,INR,UPI,2026-04-23 21:21:37,failed,MER-WODDWPJS
TXN-260fc249-e12d-4296-a616-b3cef146dcd2,USR-25dc5a28-f5b1-4389-a3bb-2517fc80d907,216.36,INR,wallet,2026-04-23 21:23:23,completed,MER-KUDPQTLA
TXN-3aeb2271-16a9-4a29-af73-d4e8c2a378d1,USR-78c20495-527d-45a5-ae1c-418617067469,108.69,INR,UPI,2026-04-23 21:23:32,completed,MER-RIYUOTWF
TXN-9e2c9b42-0e38-4542-9c0d-37bd8d57c9f5,USR-ba148f31-a425-4b79-a266-df42623f4880,124.12,INR,credit_card,2026-04-23 21:26:33,completed,MER-JWIYDUMS
TXN-16546c2b-f1f6-4562-aa90-4fbfdb1fb99e,USR-5700302f-522f-4c5a-98da-362f2314b7f5,175.34,INR,net_banking,2026-04-23 22:01:41,completed,MER-YUDFBEEH
TXN-a3066631-1335-4f22-a642-ad1005f71187,USR-c9cf3b10-030b-4300-9e6c-eaaee19ebf0f,263.54,INR,net_banking,2026-04-23 22:32:13,completed,MER-HCDDKKBU
TXN-68591d14-5dca-48db-823e-4327f14ef4cc,USR-3507c221-816d-40fa-b66a-5d1b5b1f4a37,20.05,INR,credit_card,2026-04-23 23:33:22,completed,MER-YWVIYSUF
TXN-f2f100b4-3ba3-4042-98a2-81eab3c728c8,USR-21624227-61ef-4d67-bcc7-0eb450949020,292.74,INR,wallet,2026-04-24 00:18:07,completed,MER-LTOBSQDT
TXN-9507ae18-6cb4-4d73-be71-f3e241a5c0f2,USR-f36c5578-3232-4172-bf58-e53c7afe6e58,63.99,INR,UPI,2026-04-24 07:29:47,completed,MER-HHYUQKXI
TXN-8dff2943-9c3f-44d0-b209-6d10fadde563,USR-de3a6889-1592-4d34-851a-d51782ab3cc3,63.95,INR,UPI,2026-04-24 08:29:18,completed,MER-EGCUSCUE
TXN-62b71abb-0354-427a-b81d-5d610a149d72,USR-35c5f34a-bf81-40e0-9443-980df2520bb6,622.25,INR,UPI,2026-04-24 09:17:50,completed,MER-WMKZZBOO
TXN-cb141b73-9025-4740-b148-81086a3b4a27,USR-493923c5-a92b-4ce5-9ff0-41f6113f38ac,237.08,INR,UPI,2026-04-24 11:21:55,completed,MER-ZRXLDHSH
TXN-515b8902-4ce9-4000-b0f4-5ba5dd18622f,USR-5dd6f2ed-5f4d-4aa7-b6ca-5f32e048be0b,116.04,INR,UPI,2026-04-24 11:43:15,completed,MER-ZSSKCSMV
TXN-b2c91519-62f7-4890-be27-4ccb522469e1,USR-88a8fb27-f2b4-4942-9927-cdf3f4f2088a,41.93,INR,net_banking,2026-04-24 12:12:36,failed,MER-LHZZDRYS
TXN-2807fd25-41c2-4259-8e04-b9752937e34f,USR-1ee4e4f3-e705-4594-bde1-12eee5536cff,109.43,INR,credit_card,2026-04-24 13:37:36,completed,MER-UYUBMGHY
TXN-75c2a88d-d872-4ca2-86d4-2912fb4aeadf,USR-6d4b694b-2b80-4cb3-b8b4-463b423a92be,28.1,INR,net_banking,2026-04-24 14:59:26,completed,MER-OQLLYTUS
TXN-8c8ece61-9b56-47d8-9779-76063caeb1ed,USR-3b0e53ef-f57b-40ab-b21a-278942657b31,80.39,INR,wallet,2026-04-24 15:16:52,completed,MER-BADZGXPY
TXN-38cb25bc-d0c1-43a0-9c8c-2dcbab94a2d8,USR-b977dc1a-3467-4a62-b8d8-92c8a364a288,61.59,INR,wallet,2026-04-24 15:39:49,completed,MER-KMTECQOX
TXN-554f3ecb-ba3d-4f6b-9edb-3f469f2cbb4f,USR-a0336042-364c-47b1-8884-fb7cbe6585ba,403.27,INR,wallet,2026-04-24 16:58:07,pending,MER-UEDIRJCI
