transaction_id,settlement_id,match_status,anomaly_type,rule_applied,amount_delta,delay_days,confidence_level,explanation,transaction_timestamp,payment_method,amount,settlement_timestamp,settled_amount,transaction_ref
TXN-47bd4feb-78e7-4a4c-a130-447ef9b7b23c,SET-b953225f-3bd8-4fe1-b31b-c341f83a9b4a,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-47bd4feb-78e7-4a4c-a130-447ef9b7b23c and settlement SET-b953225f-3bd8-4fe1-b31b-c341f83a9b4a.,2026-05-05 23:55:37+00:00,UPI,137.29,2026-05-06 00:00:00+00:00,137.29,TXN-47bd4feb-78e7-4a4c-a130-447ef9b7b23c
TXN-987762dc-c110-4c84-9859-d5d12abc97ed,SET-c95edf19-a2fe-4854-a353-93f6dfa52404,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-987762dc-c110-4c84-9859-d5d12abc97ed and settlement SET-c95edf19-a2fe-4854-a353-93f6dfa52404.,2026-05-06 19:23:33+00:00,wallet,308.28,2026-05-06 00:00:00+00:00,308.28,TXN-987762dc-c110-4c84-9859-d5d12abc97ed
TXN-c4f46b66-0d3b-4af5-aebd-74cdf13c472d,SET-06783928-192c-4a58-9078-83baec915da8,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-c4f46b66-0d3b-4af5-aebd-74cdf13c472d and settlement SET-06783928-192c-4a58-9078-83baec915da8.,2026-05-05 22:07:59+00:00,credit_card,23.75,2026-05-06 00:00:00+00:00,23.75,TXN-c4f46b66-0d3b-4af5-aebd-74cdf13c472d
TXN-bfd4b1c0-1387-4fe7-a019-70a1b0fbb1d9,SET-8d926ebd-bc34-49c9-ad1d-1b5000de689c,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,0.0,HIGH,Settlement replay detected: SET-8d926ebd-bc34-49c9-ad1d-1b5000de689c for transaction TXN-bfd4b1c0-1387-4fe7-a019-70a1b0fbb1d9 with amount 649.94.,2026-05-06 21:49:19+00:00,wallet,649.94,2026-05-06 00:00:00+00:00,649.94,TXN-bfd4b1c0-1387-4fe7-a019-70a1b0fbb1d9
TXN-30552d50-5dd4-4ccb-ae4c-375e90a395c5,SET-9c6cc099-231e-4f34-80a1-8dd7257c71f2,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-30552d50-5dd4-4ccb-ae4c-375e90a395c5 and settlement SET-9c6cc099-231e-4f34-80a1-8dd7257c71f2.,2026-05-05 21:53:41+00:00,wallet,30.58,2026-05-06 00:00:00+00:00,30.58,TXN-30552d50-5dd4-4ccb-ae4c-375e90a395c5
TXN-416eb7b9-15d5-403f-98bb-b3f575e992d9,SET-fd5b0e05-e18a-4bfb-b3cb-ac191eb7ad80,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-416eb7b9-15d5-403f-98bb-b3f575e992d9 and settlement SET-fd5b0e05-e18a-4bfb-b3cb-ac191eb7ad80.,2026-05-05 21:44:35+00:00,UPI,42.36,2026-05-06 00:00:00+00:00,42.36,TXN-416eb7b9-15d5-403f-98bb-b3f575e992d9
TXN-a386bf2a-12d8-4db6-936b-acf985e128ca,SET-3198d4db-5993-4255-b0c1-122fbcbf278a,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-a386bf2a-12d8-4db6-936b-acf985e128ca and settlement SET-3198d4db-5993-4255-b0c1-122fbcbf278a.,2026-05-05 19:41:38+00:00,credit_card,124.82,2026-05-06 00:00:00+00:00,124.82,TXN-a386bf2a-12d8-4db6-936b-acf985e128ca
TXN-18851c33-7bc4-4f45-b733-51f5ffa545e5,SET-66c89f02-c022-4397-add4-d7adb3a1a824,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-18851c33-7bc4-4f45-b733-51f5ffa545e5 and settlement SET-66c89f02-c022-4397-add4-d7adb3a1a824.,2026-05-05 11:39:24+00:00,UPI,47.43,2026-05-06 00:00:00+00:00,47.43,TXN-18851c33-7bc4-4f45-b733-51f5ffa545e5
TXN-ea8ae1fe-25e6-4640-8331-bca4b5f90667,SET-ced50b29-4595-401e-b648-83ec9d2b2d13,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-ea8ae1fe-25e6-4640-8331-bca4b5f90667 and settlement SET-ced50b29-4595-401e-b648-83ec9d2b2d13.,2026-05-04 22:06:09+00:00,credit_card,586.24,2026-05-06 00:00:00+00:00,586.24,TXN-ea8ae1fe-25e6-4640-8331-bca4b5f90667
TXN-e51c6872-95b6-41f3-ac7e-ebd4dd6abee6,SET-b5bca141-11ad-4dd1-b73d-faadc7d4a85e,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-e51c6872-95b6-41f3-ac7e-ebd4dd6abee6 and settlement SET-b5bca141-11ad-4dd1-b73d-faadc7d4a85e.,2026-05-04 20:07:56+00:00,net_banking,56.06,2026-05-06 00:00:00+00:00,56.06,TXN-e51c6872-95b6-41f3-ac7e-ebd4dd6abee6
TXN-67eaf72b-6eaf-4c95-ba10-e455f14ee0eb,SET-e477a1f1-4011-45e7-9045-02e5f15bc545,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-67eaf72b-6eaf-4c95-ba10-e455f14ee0eb and settlement SET-e477a1f1-4011-45e7-9045-02e5f15bc545.,2026-05-04 20:59:55+00:00,credit_card,71.55,2026-05-06 00:00:00+00:00,71.55,TXN-67eaf72b-6eaf-4c95-ba10-e455f14ee0eb
TXN-367777b7-27bf-4e29-8dba-71ca7a67f120,SET-7f72d772-c22e-479d-8e36-c7df20c26491,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-367777b7-27bf-4e29-8dba-71ca7a67f120 and settlement SET-7f72d772-c22e-479d-8e36-c7df20c26491.,2026-05-04 21:04:57+00:00,credit_card,11.28,2026-05-06 00:00:00+00:00,11.28,TXN-367777b7-27bf-4e29-8dba-71ca7a67f120
TXN-e334a7e2-7726-4f5f-af17-5bf77a06cebf,SET-fa68e900-70e6-48b5-a852-2de9dc27b03b,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-e334a7e2-7726-4f5f-af17-5bf77a06cebf and settlement SET-fa68e900-70e6-48b5-a852-2de9dc27b03b.,2026-05-05 11:49:24+00:00,credit_card,348.49,2026-05-06 00:00:00+00:00,348.49,TXN-e334a7e2-7726-4f5f-af17-5bf77a06cebf
TXN-431f1644-729c-40fe-a164-22a6ec910ae7,SET-dce4e10c-06bd-4516-b907-3f61977227e7,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-431f1644-729c-40fe-a164-22a6ec910ae7 and settlement SET-dce4e10c-06bd-4516-b907-3f61977227e7.,2026-05-03 19:45:00+00:00,credit_card,87.04,2026-05-06 00:00:00+00:00,87.04,TXN-431f1644-729c-40fe-a164-22a6ec910ae7
TXN-9bbd5c33-9a04-4c87-b913-22f79d929a42,SET-62fc4481-4630-48cf-83df-cce1939811d5,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-9bbd5c33-9a04-4c87-b913-22f79d929a42 and settlement SET-62fc4481-4630-48cf-83df-cce1939811d5.,2026-05-03 19:11:11+00:00,net_banking,42.66,2026-05-06 00:00:00+00:00,42.66,TXN-9bbd5c33-9a04-4c87-b913-22f79d929a42
TXN-d7b62682-bb38-4c34-999a-31409f7dec6e,SET-d1cce0de-3e15-4d55-8bb3-6d9c8b9387e0,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-d7b62682-bb38-4c34-999a-31409f7dec6e and settlement SET-d1cce0de-3e15-4d55-8bb3-6d9c8b9387e0.,2026-05-04 22:55:57+00:00,net_banking,25.83,2026-05-06 00:00:00+00:00,25.83,TXN-d7b62682-bb38-4c34-999a-31409f7dec6e
TXN-f0507a10-02a9-42a5-928c-a134de2a6498,SET-e5b9bdbc-8d53-4fbd-90d8-20ee229fadf0,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-f0507a10-02a9-42a5-928c-a134de2a6498 and settlement SET-e5b9bdbc-8d53-4fbd-90d8-20ee229fadf0.,2026-05-05 00:44:02+00:00,UPI,252.04,2026-05-06 00:00:00+00:00,252.04,TXN-f0507a10-02a9-42a5-928c-a134de2a6498
TXN-f881e6f0-106b-4503-b631-ff404f83b41c,SET-a4ebc603-9718-4eff-afaf-fbb651366733,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-f881e6f0-106b-4503-b631-ff404f83b41c and settlement SET-a4ebc603-9718-4eff-afaf-fbb651366733.,2026-05-05 05:01:05+00:00,UPI,13.75,2026-05-06 00:00:00+00:00,13.75,TXN-f881e6f0-106b-4503-b631-ff404f83b41c
TXN-c5c68159-66b9-42c7-bbb1-c8c2fae111f2,SET-14f42294-9302-4e7c-8564-2cb076560081,MATCHED,,EXACT_MATCH,0.0,5.0,HIGH,Exact match on transaction TXN-c5c68159-66b9-42c7-bbb1-c8c2fae111f2 and settlement SET-14f42294-9302-4e7c-8564-2cb076560081.,2026-05-01 19:55:29+00:00,credit_card,44.31,2026-05-06 00:00:00+00:00,44.31,TXN-c5c68159-66b9-42c7-bbb1-c8c2fae111f2
TXN-5858406e-814a-4018-84b3-2808290b9da2,SET-9a56ab39-c931-4f44-bdef-6e130ca0ae6f,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-5858406e-814a-4018-84b3-2808290b9da2 and settlement SET-9a56ab39-c931-4f44-bdef-6e130ca0ae6f.,2026-05-05 20:41:10+00:00,wallet,63.85,2026-05-06 00:00:00+00:00,63.85,TXN-5858406e-814a-4018-84b3-2808290b9da2
TXN-f4aad43f-9929-4078-b22e-b95f9d1d23f7,SET-fc59c8e8-a757-47f3-925e-e7e695541fc2,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-f4aad43f-9929-4078-b22e-b95f9d1d23f7 and settlement SET-fc59c8e8-a757-47f3-925e-e7e695541fc2.,2026-05-05 10:32:10+00:00,UPI,53.65,2026-05-06 00:00:00+00:00,53.65,TXN-f4aad43f-9929-4078-b22e-b95f9d1d23f7
TXN-3bf00e22-9bf7-40e5-9ccc-07b2216de3ed,SET-401012f6-1912-408f-99f7-58f98a9b6699,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-3bf00e22-9bf7-40e5-9ccc-07b2216de3ed and settlement SET-401012f6-1912-408f-99f7-58f98a9b6699.,2026-05-05 22:22:34+00:00,credit_card,22.07,2026-05-06 00:00:00+00:00,22.07,TXN-3bf00e22-9bf7-40e5-9ccc-07b2216de3ed
TXN-b059b63b-2d3c-4c40-bcac-ed5153e6a7fb,SET-36bd0a3d-f459-41e3-91cf-3c10850da87e,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-b059b63b-2d3c-4c40-bcac-ed5153e6a7fb and settlement SET-36bd0a3d-f459-41e3-91cf-3c10850da87e.,2026-05-06 19:05:41+00:00,wallet,82.97,2026-05-06 00:00:00+00:00,82.97,TXN-b059b63b-2d3c-4c40-bcac-ed5153e6a7fb
TXN-a03f114c-d040-4a11-91b6-883cafd864e1,SET-d42b5767-f9ec-4569-9fcf-0d908cca3945,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-a03f114c-d040-4a11-91b6-883cafd864e1 and settlement SET-d42b5767-f9ec-4569-9fcf-0d908cca3945.,2026-05-06 22:23:40+00:00,wallet,240.96,2026-05-06 00:00:00+00:00,240.96,TXN-a03f114c-d040-4a11-91b6-883cafd864e1
TXN-2303b478-48ae-4587-b6f6-c38f18bb47fc,SET-b0f0c62b-7f7d-445d-8257-6eb04e03b5ba,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-2303b478-48ae-4587-b6f6-c38f18bb47fc and settlement SET-b0f0c62b-7f7d-445d-8257-6eb04e03b5ba.,2026-05-05 18:06:57+00:00,credit_card,71.55,2026-05-06 00:00:00+00:00,71.55,TXN-2303b478-48ae-4587-b6f6-c38f18bb47fc
TXN-ae1563ed-4fc4-4690-af2e-3631912f5cfb,SET-9896d5e9-365a-4941-8946-5826f31da7bf,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-ae1563ed-4fc4-4690-af2e-3631912f5cfb and settlement SET-9896d5e9-365a-4941-8946-5826f31da7bf.,2026-05-06 09:21:32+00:00,UPI,108.47,2026-05-06 00:00:00+00:00,108.47,TXN-ae1563ed-4fc4-4690-af2e-3631912f5cfb
TXN-8933c32b-4441-4807-9ce0-b3556adddffb,SET-689790c8-ef9e-4e3d-acf9-7ae3e717787e,MATCHED,,EXACT_MATCH,0.0,5.0,HIGH,Exact match on transaction TXN-8933c32b-4441-4807-9ce0-b3556adddffb and settlement SET-689790c8-ef9e-4e3d-acf9-7ae3e717787e.,2026-05-01 09:20:17+00:00,net_banking,30.37,2026-05-06 00:00:00+00:00,30.37,TXN-8933c32b-4441-4807-9ce0-b3556adddffb
TXN-b1e68edf-8543-4e7c-92e2-7c7783942558,SET-37877cf0-8fcb-4fd7-87a0-3a04ce7d24f3,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-b1e68edf-8543-4e7c-92e2-7c7783942558 and settlement SET-37877cf0-8fcb-4fd7-87a0-3a04ce7d24f3.,2026-05-05 10:08:56+00:00,UPI,32.1,2026-05-06 00:00:00+00:00,32.1,TXN-b1e68edf-8543-4e7c-92e2-7c7783942558
TXN-2f5f208b-a1b4-44af-8e7b-7192c2cde3a2,SET-fd9b336e-bb54-4a47-b304-f7fa7a3cffa0,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-2f5f208b-a1b4-44af-8e7b-7192c2cde3a2 and settlement SET-fd9b336e-bb54-4a47-b304-f7fa7a3cffa0.,2026-05-05 18:36:46+00:00,credit_card,855.95,2026-05-06 00:00:00+00:00,855.95,TXN-2f5f208b-a1b4-44af-8e7b-7192c2cde3a2
TXN-d3546995-b281-4ea8-b2ce-55397b4e78a9,SET-b82a7bf1-3be8-48d3-a04c-1cedd6e3c80b,MATCHED,,EXACT_MATCH,0.0,5.0,HIGH,Exact match on transaction TXN-d3546995-b281-4ea8-b2ce-55397b4e78a9 and settlement SET-b82a7bf1-3be8-48d3-a04c-1cedd6e3c80b.,2026-05-01 08:02:37+00:00,net_banking,221.53,2026-05-06 00:00:00+00:00,221.53,TXN-d3546995-b281-4ea8-b2ce-55397b4e78a9
TXN-8cf24ce0-0e3e-4a74-bb99-3cdc85864150,SET-45900258-190a-4ff8-bbaa-3257b79613b6,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-8cf24ce0-0e3e-4a74-bb99-3cdc85864150 and settlement SET-45900258-190a-4ff8-bbaa-3257b79613b6.,2026-05-05 19:30:38+00:00,wallet,181.9,2026-05-06 00:00:00+00:00,181.9,TXN-8cf24ce0-0e3e-4a74-bb99-3cdc85864150
TXN-3da69ffb-246b-482a-8884-720bcc5cfe21,SET-0d456b90-830c-4ee9-a4f3-442ea77be7ce,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-3da69ffb-246b-482a-8884-720bcc5cfe21 and settlement SET-0d456b90-830c-4ee9-a4f3-442ea77be7ce.,2026-05-05 21:53:06+00:00,UPI,226.06,2026-05-06 00:00:00+00:00,226.06,TXN-3da69ffb-246b-482a-8884-720bcc5cfe21
TXN-064539d0-773c-4739-adc5-2ab00f2b1b8e,SET-db7ee1e7-c0ad-419e-aa29-14662ff4f045,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-064539d0-773c-4739-adc5-2ab00f2b1b8e and settlement SET-db7ee1e7-c0ad-419e-aa29-14662ff4f045.,2026-05-05 18:26:50+00:00,credit_card,71.61,2026-05-06 00:00:00+00:00,71.61,TXN-064539d0-773c-4739-adc5-2ab00f2b1b8e
TXN-9aea28df-684a-4fca-8c42-1eaff3af4b18,SET-53dbc984-390c-4c8c-bf66-22e51f01c2ec,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-9aea28df-684a-4fca-8c42-1eaff3af4b18 and settlement SET-53dbc984-390c-4c8c-bf66-22e51f01c2ec.,2026-05-06 21:06:53+00:00,credit_card,131.2,2026-05-07 00:00:00+00:00,131.2,TXN-9aea28df-684a-4fca-8c42-1eaff3af4b18
TXN-bf16c96f-bc5a-49f1-a3e1-e69991bd7114,SET-e4a4f744-38b2-48bf-bc10-db2a2c662496,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-bf16c96f-bc5a-49f1-a3e1-e69991bd7114 and settlement SET-e4a4f744-38b2-48bf-bc10-db2a2c662496.,2026-05-06 21:08:19+00:00,UPI,27.2,2026-05-07 00:00:00+00:00,27.2,TXN-bf16c96f-bc5a-49f1-a3e1-e69991bd7114
TXN-38e1cc77-7c50-47e6-a18f-949e0010d7c1,SET-192a1d0b-a442-43f2-982a-f1ee99434fd9,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-38e1cc77-7c50-47e6-a18f-949e0010d7c1 and settlement SET-192a1d0b-a442-43f2-982a-f1ee99434fd9.,2026-05-06 19:59:44+00:00,UPI,204.98,2026-05-07 00:00:00+00:00,204.98,TXN-38e1cc77-7c50-47e6-a18f-949e0010d7c1
TXN-44580d4c-5397-4c0e-a1ec-9eb3a809a864,SET-47da5aab-2ffb-46cb-9f3c-cc7ff8976562,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-44580d4c-5397-4c0e-a1ec-9eb3a809a864 and settlement SET-47da5aab-2ffb-46cb-9f3c-cc7ff8976562.,2026-05-06 19:20:00+00:00,UPI,33.11,2026-05-07 00:00:00+00:00,33.11,TXN-44580d4c-5397-4c0e-a1ec-9eb3a809a864
TXN-5812a124-201a-482f-853f-6f5b67367731,SET-da7db0d6-6aa8-47ce-a61c-78ca45151011,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-5812a124-201a-482f-853f-6f5b67367731 and settlement SET-da7db0d6-6aa8-47ce-a61c-78ca45151011.,2026-05-04 19:45:09+00:00,net_banking,139.57,2026-05-07 00:00:00+00:00,139.57,TXN-5812a124-201a-482f-853f-6f5b67367731
TXN-970decf3-3e74-467d-b878-07f1cd52b96c,SET-2d664b90-2c87-4bcd-8134-81ddca12a1d7,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-970decf3-3e74-467d-b878-07f1cd52b96c and settlement SET-2d664b90-2c87-4bcd-8134-81ddca12a1d7.,2026-05-05 18:36:01+00:00,credit_card,60.28,2026-05-07 00:00:00+00:00,60.28,TXN-970decf3-3e74-467d-b878-07f1cd52b96c
TXN-a432c986-aaa7-417d-bfab-84e9cb4bea6b,SET-27f06010-2566-4235-a430-e77dd945a4c3,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-a432c986-aaa7-417d-bfab-84e9cb4bea6b and settlement SET-27f06010-2566-4235-a430-e77dd945a4c3.,2026-05-05 20:23:41+00:00,credit_card,47.46,2026-05-07 00:00:00+00:00,47.46,TXN-a432c986-aaa7-417d-bfab-84e9cb4bea6b
TXN-38c090e8-18d3-4487-bbab-b9599622a16c,SET-d355b67a-c880-48d2-bfb7-88a86ee11322,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-38c090e8-18d3-4487-bbab-b9599622a16c and settlement SET-d355b67a-c880-48d2-bfb7-88a86ee11322.,2026-05-05 21:44:22+00:00,net_banking,375.92,2026-05-07 00:00:00+00:00,375.92,TXN-38c090e8-18d3-4487-bbab-b9599622a16c
TXN-05961209-f3ab-4eea-b01b-5fde54438e17,SET-81d09c25-dc01-4edb-ab3e-4904b4a1bd3f,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-05961209-f3ab-4eea-b01b-5fde54438e17 and settlement SET-81d09c25-dc01-4edb-ab3e-4904b4a1bd3f.,2026-05-05 22:46:48+00:00,credit_card,25.45,2026-05-07 00:00:00+00:00,25.45,TXN-05961209-f3ab-4eea-b01b-5fde54438e17
TXN-739cfd86-7c55-428c-8ba5-e163e5cba0b8,SET-59c56b8b-39ea-41d3-ac42-017a2dd14ca6,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-739cfd86-7c55-428c-8ba5-e163e5cba0b8 and settlement SET-59c56b8b-39ea-41d3-ac42-017a2dd14ca6.,2026-05-05 23:14:48+00:00,credit_card,27.91,2026-05-07 00:00:00+00:00,27.91,TXN-739cfd86-7c55-428c-8ba5-e163e5cba0b8
TXN-45ffa3a6-14be-40ee-8dbe-0406b91396dd,SET-e44868e0-c850-4382-8e7d-de6dce6f3ee0,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-45ffa3a6-14be-40ee-8dbe-0406b91396dd and settlement SET-e44868e0-c850-4382-8e7d-de6dce6f3ee0.,2026-05-04 13:16:13+00:00,net_banking,19.2,2026-05-07 00:00:00+00:00,19.2,TXN-45ffa3a6-14be-40ee-8dbe-0406b91396dd
TXN-b89456e3-897f-4954-bf7a-19530df6c107,SET-fce4f066-5b5a-4319-865c-eaafeaaf6ab0,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-b89456e3-897f-4954-bf7a-19530df6c107 and settlement SET-fce4f066-5b5a-4319-865c-eaafeaaf6ab0.,2026-05-06 11:32:36+00:00,UPI,18.41,2026-05-07 00:00:00+00:00,18.41,TXN-b89456e3-897f-4954-bf7a-19530df6c107
TXN-679bcadf-6c6c-4bef-85c3-f8a67c025b93,SET-2ecf338c-c184-4b1d-a8c1-6da9cca5765b,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-679bcadf-6c6c-4bef-85c3-f8a67c025b93 and settlement SET-2ecf338c-c184-4b1d-a8c1-6da9cca5765b.,2026-05-06 18:18:18+00:00,UPI,173.84,2026-05-07 00:00:00+00:00,173.84,TXN-679bcadf-6c6c-4bef-85c3-f8a67c025b93
TXN-1cf7ec1c-b667-4faa-9f84-4230b73e75d2,SET-8b91bf4f-ea56-446a-8320-bbda6fb1c3e1,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-1cf7ec1c-b667-4faa-9f84-4230b73e75d2 and settlement SET-8b91bf4f-ea56-446a-8320-bbda6fb1c3e1.,2026-05-06 18:34:22+00:00,credit_card,149.04,2026-05-07 00:00:00+00:00,149.04,TXN-1cf7ec1c-b667-4faa-9f84-4230b73e75d2
TXN-a1d8b13f-ed86-4aa1-8831-3a0836680dcb,SET-2ff3633f-9cce-4741-b9b8-630c809d7385,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-a1d8b13f-ed86-4aa1-8831-3a0836680dcb and settlement SET-2ff3633f-9cce-4741-b9b8-630c809d7385.,2026-05-07 22:56:46+00:00,UPI,163.46,2026-05-07 00:00:00+00:00,163.46,TXN-a1d8b13f-ed86-4aa1-8831-3a0836680dcb
TXN-e4ef4b16-4d02-414a-a682-1f5950fb4763,SET-b9ff4c3e-72ad-41b5-ad59-155da77bd2bb,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-e4ef4b16-4d02-414a-a682-1f5950fb4763 and settlement SET-b9ff4c3e-72ad-41b5-ad59-155da77bd2bb.,2026-05-07 01:24:06+00:00,wallet,38.98,2026-05-07 00:00:00+00:00,38.98,TXN-e4ef4b16-4d02-414a-a682-1f5950fb4763
TXN-952fa02d-bd1d-49f8-be5b-5be0c00d1f80,SET-a3d8353f-1dfd-4c28-ab24-41be8ff99151,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-952fa02d-bd1d-49f8-be5b-5be0c00d1f80 and settlement SET-a3d8353f-1dfd-4c28-ab24-41be8ff99151.,2026-05-07 18:04:49+00:00,wallet,66.53,2026-05-07 00:00:00+00:00,66.53,TXN-952fa02d-bd1d-49f8-be5b-5be0c00d1f80
TXN-34dd7094-ef9d-4800-b632-7afe93d650b5,SET-8ef50a2c-be36-4b25-ad2e-dc99e85bb40a,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-34dd7094-ef9d-4800-b632-7afe93d650b5 and settlement SET-8ef50a2c-be36-4b25-ad2e-dc99e85bb40a.,2026-05-07 09:46:39+00:00,wallet,57.61,2026-05-07 00:00:00+00:00,57.61,TXN-34dd7094-ef9d-4800-b632-7afe93d650b5
TXN-8f142710-8a45-45af-b009-a9e1c5849c81,SET-d6bb5848-b6f6-4cb9-a9a3-ef3003ae8e92,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-8f142710-8a45-45af-b009-a9e1c5849c81 and settlement SET-d6bb5848-b6f6-4cb9-a9a3-ef3003ae8e92.,2026-05-06 23:53:34+00:00,wallet,83.92,2026-05-07 00:00:00+00:00,83.92,TXN-8f142710-8a45-45af-b009-a9e1c5849c81
TXN-b0204147-b32c-4599-a04b-af3ca51ad083,SET-1b6e4f4b-6678-439a-a85d-2b193b6c279c,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-b0204147-b32c-4599-a04b-af3ca51ad083 and settlement SET-1b6e4f4b-6678-439a-a85d-2b193b6c279c.,2026-05-07 02:48:04+00:00,UPI,181.12,2026-05-07 00:00:00+00:00,181.12,TXN-b0204147-b32c-4599-a04b-af3ca51ad083
TXN-1fdd949c-b1f7-46a5-9ec6-b75956580764,SET-67eb257b-9124-4264-81ae-6bd1e164c0f8,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-1fdd949c-b1f7-46a5-9ec6-b75956580764 and settlement SET-67eb257b-9124-4264-81ae-6bd1e164c0f8.,2026-05-06 21:30:25+00:00,UPI,20.92,2026-05-07 00:00:00+00:00,20.92,TXN-1fdd949c-b1f7-46a5-9ec6-b75956580764
TXN-3ab195ba-f735-4a54-a881-e13cc59f61e9,SET-6d8ec0bc-6424-448a-811d-68a87b2385c3,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-3ab195ba-f735-4a54-a881-e13cc59f61e9 and settlement SET-6d8ec0bc-6424-448a-811d-68a87b2385c3.,2026-05-07 16:49:58+00:00,UPI,104.11,2026-05-07 00:00:00+00:00,104.11,TXN-3ab195ba-f735-4a54-a881-e13cc59f61e9
TXN-46fcfe54-4588-4d2a-9b11-b85d558ce86c,SET-5839e767-7c72-4ea2-b14e-1a80a201b2da,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-46fcfe54-4588-4d2a-9b11-b85d558ce86c and settlement SET-5839e767-7c72-4ea2-b14e-1a80a201b2da.,2026-05-05 09:05:33+00:00,credit_card,738.36,2026-05-07 00:00:00+00:00,738.36,TXN-46fcfe54-4588-4d2a-9b11-b85d558ce86c
