settlement_id,transaction_ref,settled_amount,settlement_timestamp,settlement_batch_id,settlement_status,payment_method
SET-2879190f-d836-4d2a-9f26-2992320675ca,TXN-873ab5d5-50ed-4224-9953-57a7c178421f,459.91,2026-04-21,BATCH-706527fe-9e03-4d48-8e84-8a0a41ab7ccd,settled,credit_card
SET-0002a275-1cbc-4272-a788-1a17ef3f0789,TXN-813745fb-c6b4-4431-80b4-0ae61698f18b,299.49,2026-04-21,BATCH-549cef57-2a71-4b5d-b268-80e4d8250ca1,settled,UPI
SET-0658b036-ede3-4b07-b4ae-e01f6ac3a5a3,TXN-d6ac699e-4487-426d-a2a9-9a4ad4c5b947,466.22,2026-04-21,BATCH-2026-04-21,settled,net_banking
SET-1b0002cc-20dd-4369-9e52-fc82f3bb0619,TXN-3bae0072-dc9c-40c6-9cab-77ce4b063cdc,117.13,2026-04-21,BATCH-2026-04-21,settled,net_banking
SET-90f86a81-e7ce-47b4-9f7c-1ccd3f78142b,TXN-1333e24e-8cd6-4741-ba41-092f24395c6b,260.78,2026-04-22,BATCH-498b4e0c-32a1-4066-b357-4f13b8ebcb8c,settled,wallet
SET-dae409b1-ed0f-448f-bb67-9178d768af02,TXN-ad2443cb-2b93-45dd-9505-a344c745c12e,31.02,2026-04-22,BATCH-eff3f09e-a63e-471d-a584-769a1dd9b4ce,settled,UPI
SET-87c968e7-d16f-4953-b8ed-6057086fd271,TXN-495a8cab-3102-4368-8193-9d30822a8d19,729.76,2026-04-22,BATCH-221272fa-d9ca-4885-934a-664ac505c579,settled,UPI
SET-f03c675f-f6a5-44d4-b66e-a4f51e345cfb,TXN-29f0378e-6708-49f1-9f36-25fdc74634dd,32.72,2026-04-22,BATCH-7e742244-7806-4319-92ca-f2c0c0f830c7,settled,UPI
SET-671d9c4a-fffb-48b3-91d8-cda29c603d3c,TXN-7c6f6b8c-40f1-41f2-a9fc-8b6934972b0e,14.98,2026-04-22,BATCH-817c238e-8509-4e81-a07d-e50c9fabf519,settled,wallet
SET-46d0c08e-29d4-460d-8dad-36bc7f3ce2f2,TXN-eaf54b73-7afd-4a00-a2ba-6f8dbfab679f,63.32,2026-04-22,BATCH-be111fb3-f4b5-4f93-9cc9-b3233d434b6b,settled,credit_card
SET-f23bffe9-f6f7-4c87-a1ea-b60318508565,TXN-e28d76cd-f5c5-4f73-a1bd-e852332efbb5,45.37,2026-04-22,BATCH-848400d6-d53e-4b96-9385-27a289abe226,settled,credit_card
SET-7e8cc8d9-2cdd-4c99-bb48-927654086249,TXN-c33a1669-9eb4-4d78-a76f-3bf2441fd0f2,190.59,2026-04-22,BATCH-c2212865-1419-44f9-8472-c46ed3e44229,settled,UPI
SET-a4cd5e22-e48c-4b16-8763-67510e4202ce,TXN-2d4fa7f2-7477-4074-bd2c-04a5802026d9,221.64,2026-04-22,BATCH-4bc78e64-4b5f-491e-be20-c37008087833,settled,credit_card
SET-1fe53f23-29fe-4f3c-a919-26e00487c49d,TXN-48092d95-7959-49a2-82dc-f37fbe453f0d,67.03,2026-04-22,BATCH-2026-04-22,settled,net_banking
SET-61dc5527-95c1-4256-bcc1-d04074c42e9e,TXN-6f266807-41d1-4dea-86f9-b46dec346b9d,140.05,2026-04-22,BATCH-b7cae03a-44af-476a-8474-17a4c29a00fe,settled,credit_card
SET-355fae25-6319-4e2a-8efd-0871cf77ab40,TXN-2891cd9c-42cd-4d10-8283-4ba18cf749e1,41.05,2026-04-22,BATCH-05492a4d-b251-4956-90bb-cac46964badd,settled,wallet
SET-ac8b4748-0642-430a-862b-35eac4f14bbc,TXN-230a2543-0c98-4dd6-afb4-3b1005b088e7,26.4,2026-04-22,BATCH-2026-04-22,settled,net_banking
SET-291ab92d-7137-4bfe-b194-acb1441e72ae,TXN-7729028c-c67b-4c69-8151-00316b8c2df3,4083.15,2026-04-22,BATCH-a28fae2d-3616-48d4-afef-e3a79bd90096,settled,UPI
SET-46fae650-a0bb-4aa3-b063-4d6bbd2f11fe,TXN-8509172b-f411-43f2-8316-3f64672feffd,89.47,2026-04-22,BATCH-8e0e1b07-9683-4606-81f9-08d9c214476d,settled,UPI
SET-74753f12-c460-4203-a1af-b1099f66a2f6,TXN-ddcc7760-e2c1-43c0-a482-72616546683d,21.72,2026-04-22,BATCH-515028c6-5b10-4191-b59d-f14b9c3fd798,settled,wallet
SET-d0d07cfe-3ab9-4232-abe7-39e5aa1dc9e1,TXN-705fabba-03dc-4b47-9e3c-82d08e1f2169,160.16,2026-04-22,BATCH-b0cbb007-57a9-4c9f-9178-8dee541d816b,settled,UPI
SET-600b090a-3329-47e2-b096-3bc2f32d79f1,TXN-02375873-59e5-447e-b763-8f609e6cae8a,380.07,2026-04-22,BATCH-39643be7-8fe3-470f-a6a3-65714b735786,settled,credit_card
SET-1e8fad27-e0a0-4491-9893-232fbeea2e18,TXN-9266bab6-5ae3-46a3-8e9c-357186e6afc2,192.17,2026-04-22,BATCH-2026-04-22,settled,net_banking
SET-d536eebb-0916-46ea-9ab3-2a40a59381be,TXN-91f6f008-4bd6-44ce-afd7-6fa4c4f1e23a,20.08,2026-04-22,BATCH-4bb968c9-a4d8-433e-9e0f-f8171b8794f7,settled,credit_card
SET-e6de2c69-de39-4e2c-b4c7-fd8480fc7cba,TXN-87546543-4cc4-4c50-b1d7-15b337fb4f96,44.29,2026-04-22,BATCH-2026-04-22,settled,net_banking
SET-aa4839eb-28b3-4eb2-b51b-ca93b75fa899,TXN-9179f27a-e268-4c0f-83b0-c7fe254d9a7b,31.73,2026-04-22,BATCH-2026-04-22,settled,net_banking
SET-1c6a9bee-6507-4c1a-a248-590c0593ca4b,TXN-d5266f03-22a7-4135-b21a-184744e64546,24.24,2026-04-22,BATCH-2dd21cbb-327c-422b-a05d-966ed276149c,settled,credit_card
SET-87de3035-90b4-4d40-96ee-63f14f9c2b15,TXN-82fcf367-a456-408f-bb05-543766620393,74.78,2026-04-22,BATCH-2026-04-22,settled,net_banking
SET-ce007a72-a791-4065-b409-f2f8507f982a,TXN-d51aef22-bcc6-425b-8d2f-04cde8943d72,246.1,2026-04-22,BATCH-d0e16da6-313a-4d7d-877d-1e55e9ef8c36,settled,credit_card
SET-ac2629cb-1e5c-4199-b44b-ca9d44e6fd77,TXN-125ad29a-42da-4216-a5d5-a01441bc66d4,81.8,2026-04-22,BATCH-2026-04-22,settled,net_banking
SET-6b5ec1cf-503a-4684-af62-bf3f5ee7792d,TXN-cec1880c-1c66-4e3d-b973-146d42e35e4c,83.63,2026-04-22,BATCH-2026-04-22,settled,net_banking
SET-89fbb921-3796-4368-ba7f-a9f82c67b267,TXN-8d049e14-ce11-4073-a852-65dce4fdd8fa,4.14,2026-04-22,BATCH-981ecb3e-e64d-48fe-8129-34d2d6bf71e8,settled,UPI
SET-091bb71a-74f4-4ac1-a772-f032ac26b4c0,TXN-8f6bf799-384d-43e0-83bb-cdc68eff7c75,150.43,2026-04-22,BATCH-177f5900-1695-43dd-b3b2-1a974e3eb2d2,settled,credit_card
SET-ca3095bf-6f81-41a2-9dce-39416a46c8a3,TXN-e26b3909-9a1d-4ed5-943f-095fa05eb5d4,323.98,2026-04-22,BATCH-2026-04-22,settled,net_banking
SET-3da81f06-9db8-42d0-8631-9cc77cd64161,TXN-39d0692a-0253-4d06-868b-a470bb08cfd0,885.43,2026-04-22,BATCH-8a0e2ccc-bbd9-418a-abb8-ed68bfbefd99,settled,UPI
SET-804cd71c-d0f1-4616-873c-85d5b87a8f67,TXN-a87f6fa3-2187-4e01-a4ed-21c30eda9343,30.18,2026-04-22,BATCH-ce359385-116c-42f9-ac9a-c2d626ea0ee7,settled,wallet
SET-b209e3f9-b9a3-4bdf-88b6-af947f98639b,TXN-9c3b3e63-a2a1-4933-9351-b959be9164c5,30.78,2026-04-22,BATCH-f22881bc-4d5b-418a-850a-52070d366a76,settled,credit_card
SET-cc7264fb-bd4e-4722-adff-3af922fdb06e,TXN-3f43f6ec-6292-446e-b78f-6d0c536367a1,12.07,2026-04-22,BATCH-0aa68f6c-4746-4f1f-b872-7bde0d2994e4,settled,UPI
SET-340c77bb-844a-4376-8407-397903057ce8,TXN-db2eaf00-e82f-4292-ac84-9a2e222ee114,23.94,2026-04-22,BATCH-2030192f-2104-4eb4-8077-f13b0a462398,settled,UPI
SET-72d1cd8c-581c-4329-87a4-b1bf925849ea,TXN-b601333c-ec6f-4a48-82a6-0afd40931565,51.19,2026-04-22,BATCH-5d4cc0fa-3501-409a-bd14-0423079847ac,settled,wallet
SET-c05eec8e-8b20-497f-b089-7b7cc2460f48,TXN-a308afcf-166c-49a4-9e72-162d0d41da7e,48.2,2026-04-22,BATCH-56cd4daa-6cbb-46b3-85a4-00b65c59908f,settled,wallet
SET-96114de8-cafc-4f60-a89e-eeda6f66975e,TXN-fa78c377-dfb4-4e44-8340-383bf6605831,61.47,2026-04-22,BATCH-c7a2ef8b-6de8-4562-9c2c-b4d33029eace,settled,UPI
SET-c0a59ee4-0a61-475e-9477-53babd4044fd,TXN-c93ef053-c177-49ce-bbcb-e6a87f19b0fa,151.67,2026-04-22,BATCH-02a192ab-c600-46b3-974f-67b96fb69211,settled,wallet
SET-bf76e324-49da-410f-8efd-159214cfce3a,TXN-5a3f9b06-e6f3-4716-a230-5e54680ec4e6,55.24,2026-04-22,BATCH-7ad8616a-a331-485f-99b5-4ab259819444,settled,wallet
SET-6a26d71e-286b-4fff-a5b6-7be8c2a92c5b,TXN-c4b998f2-a891-4e14-8dc4-e0c09ba9b5e1,67.54,2026-04-23,BATCH-235dabf2-04d2-42b5-a56f-c9796efbad34,settled,credit_card
SET-da381d61-431e-4f49-bbc4-182611115315,TXN-d8838242-f3d8-4c3b-a0ef-990e74f88f21,68.95,2026-04-23,BATCH-7cef59a4-3286-4f42-9550-dd99d32cdb16,settled,UPI
SET-9974291d-8a63-45ef-8a2e-f41f1d085a0b,TXN-74a46d23-b694-4beb-a84d-5979542178c8,402.44,2026-04-23,BATCH-8c6f991d-75b7-4f10-9899-450930773892,settled,credit_card
SET-c0a01919-253f-4c6b-b765-5b0e7277e9b2,TXN-c08c23ff-7441-4eb4-a5d4-c8fb8598059e,117.72,2026-04-23,BATCH-b1afd4d3-eaff-4e35-9aff-33dba923cb05,settled,UPI
SET-ea82f1fa-d9e1-4d5f-a929-fdff49d9df5b,TXN-6883e1be-f102-4a9d-91f1-f00ee05c5502,485.21,2026-04-23,BATCH-804e8e97-26a4-48d2-8890-01b8a917dd8d,settled,UPI
SET-652119d6-7b73-47dd-a42c-1ebb4575f35d,TXN-d446974f-3dfa-4e66-8ccf-503a2dd6dcde,13.65,2026-04-23,BATCH-d4fdfc2a-d865-42f0-b9c1-d210ace129e5,settled,wallet
SET-3373b666-50a6-4663-9d47-1a8a4c8f0a8b,TXN-fa0928cf-5a41-458e-86f4-9d41a3bcc4e4,23.84,2026-04-23,BATCH-8edc2035-0400-4f84-8259-6a05ab407b8b,settled,UPI
SET-afa9cff2-4746-45f5-a5a6-72921598b240,TXN-3c697d1b-70b9-41b6-82fa-977c71ae334c,248.61,2026-04-23,BATCH-5bc91d21-bb46-4b47-a0d3-63f1fde1dc2b,settled,UPI
SET-024f4d56-5dc9-4f39-94c1-9fc54deb817e,TXN-21b921c7-2fe1-4131-95d4-2fdb3fc54751,69.0,2026-04-23,BATCH-fa2bb32e-cd0e-4dd4-accf-27f87eb90174,settled,credit_card
SET-20a47d32-f453-4ec9-b75c-72828bcef8b3,TXN-ef9a5f8b-26db-4599-95f3-6c3f64c27437,51.12,2026-04-23,BATCH-e6b32e34-6ea7-4dff-a6b5-9bb67f481d59,settled,credit_card
SET-b4aeae15-8635-4480-9e2c-277b3c47d6a3,TXN-138eb261-617b-4851-a092-3f8f6ac3c1c8,43.09,2026-04-23,BATCH-ffddd97b-d899-489e-8f45-5b8738ba8101,settled,UPI
SET-b17a0832-21c6-4a39-9d21-68689dd1e868,TXN-6dfb80d1-6a7d-4588-a1b2-f866a7ece57d,33.56,2026-04-23,BATCH-d8570f6e-4a88-40d5-acd2-250ca52709d2,settled,wallet
SET-ee919415-b458-4cf4-bac2-2ac31af18c2d,TXN-e1e6eb63-e41d-482b-af41-f01467d67c3f,88.7,2026-04-23,BATCH-a01d37e3-95ea-4856-ad01-e4b3c7db5cc9,settled,UPI
SET-886368b2-a91c-459a-b6d5-f0e529aea279,TXN-0560a825-b7d1-4e29-8a84-247ce283253f,31.8,2026-04-23,BATCH-c1e3870f-c7c0-4b79-8369-4030856074a0,settled,wallet
SET-19781692-318a-4bcd-bb8e-45879572a73f,TXN-260fc249-e12d-4296-a616-b3cef146dcd2,216.36,2026-04-23,BATCH-930fbc64-5751-4faf-bb70-5cc75bb5921b,settled,wallet
SET-2a36d130-15f5-46eb-8970-6557a9bce8f5,TXN-db663f8c-5be0-4f96-9f39-a629ba6972c1,65.39,2026-04-23,BATCH-aec8c768-b099-4ab8-9bd2-72af2ba66fd1,settled,wallet
SET-329bb830-e4a7-483f-b7c2-94a9a1073782,TXN-f9112c50-3d13-44cd-bf4e-e9fe07a78a6a,8.81,2026-04-23,BATCH-d9fb2101-1ed8-448f-84fc-7d806af59087,settled,UPI
SET-f3d1ebcd-6728-4df6-8db5-44a9d00aef92,TXN-2ca4ac37-f868-4a3a-8563-a8f03296336a,324.46,2026-04-23,BATCH-1637cd10-1d12-4605-8de9-f4a547bfea26,settled,credit_card
SET-1e609c3e-5fab-42df-b5c5-4996e5b87fdb,TXN-b2e7e823-2ac8-4a47-864b-136440f8464b,118.94,2026-04-23,BATCH-a9f06046-468a-4f2d-afd0-9b9399e7d76e,settled,UPI
SET-c4c1f49a-1f58-48ec-9a42-fc44d228d4d3,TXN-048371ad-62b9-4af1-8602-945eb2944d78,153.74,2026-04-23,BATCH-397c3f8f-951e-40f6-8130-4a6d2c9ec350,settled,credit_card
SET-671f9403-9b12-4ed6-87e0-42f01ed3b58c,TXN-b3f529a0-2624-4281-be65-758a4ceada9b,15.71,2026-04-23,BATCH-3410c028-cb0b-45c6-9000-38e8761afe8d,settled,credit_card
SET-5cdb9b34-ae6a-4eb3-a62c-df1b847f3bbd,TXN-0fdfcf2e-b87c-45ec-bf07-a829474e499c,38.64,2026-04-23,BATCH-745e5e02-011f-47c3-b492-6a66dfea7c6a,settled,credit_card
SET-77f081cd-172e-4956-9fab-02df692e1431,TXN-d8ac2e09-a99e-4a3c-990f-f391b3b0fe27,86.25,2026-04-23,BATCH-2026-04-23,settled,net_banking
SET-13a1f7f9-36cb-4b77-b30b-390871ac5917,TXN-0e8c3cdc-1907-4b50-a2fc-a725d4b04b87,38.22,2026-04-23,BATCH-2026-04-23,settled,net_banking
SET-9efc56af-b769-44ba-be3d-36c71e1d3ecf,TXN-088eee15-2ffc-4d61-bbec-a11e79629311,71.73,2026-04-23,BATCH-2026-04-23,settled,net_banking
SET-b131019b-972b-4168-b108-9a18379c5193,TXN-1de32bdc-c5a6-4906-b70c-86efe59458a2,212.0,2026-04-23,BATCH-7fcd1328-04ae-4066-92a0-1c030034ce02,settled,wallet
SET-1deebc48-76a7-470c-b60b-618e983c8a58,TXN-0ed5292f-2a7f-4afa-a25e-f2d2c1bdf7d9,18.54,2026-04-23,BATCH-c19634d1-071c-4b31-bcb9-47b9e84d50dd,settled,wallet
SET-84a9905e-6a49-45c0-ac78-e3037f7992d1,TXN-dfd5b807-6b24-47b7-92df-d767b74692fa,73.74,2026-04-23,BATCH-d4dab934-a93b-48ae-b30d-7213bfdb07e3,settled,UPI
SET-66b0470d-b711-443c-838e-fa8c5c499be1,TXN-1159f03d-23a5-4943-afee-8adf3d5235bd,135.5,2026-04-23,BATCH-2026-04-23,settled,net_banking
SET-6f3f8d74-5f5d-41ae-a88e-05fdab7a7eb0,TXN-72aa6b4f-30ed-410f-a070-aa5101da900a,11.1,2026-04-23,BATCH-47fb62dd-862e-46ca-8d72-b9b9eb404d2c,settled,UPI
SET-ff00fd2d-242a-4ead-bc7f-a31ed9e5dc7d,TXN-f8b47e09-671d-45cc-aa42-8e6a530c30e9,77.48,2026-04-23,BATCH-772d4499-4253-471c-a46f-78a4c5020338,settled,wallet
SET-d2a768a5-0c2c-44a7-8030-e3a26c6ab58f,TXN-886eac05-495c-4afd-b2fc-f5a84e2202b4,29.86,2026-04-23,BATCH-2026-04-23,settled,net_banking
SET-0e18a4c0-a834-4799-af72-1847ddc91f74,TXN-f710ad0a-887f-4577-890b-204a7dc3e6af,448.04,2026-04-23,BATCH-95186f38-8f98-4e84-a0e5-0f1778f95409,settled,UPI
SET-bcb0359c-00c4-414e-8bae-8a6c7620c2f7,TXN-65c80a44-358c-4474-9679-4b1ef61b237c,24.14,2026-04-23,BATCH-8369b330-0cfc-469c-b375-a446db67c7b5,settled,credit_card
SET-d05d89de-a178-4465-81c9-5030477f0f94,TXN-5f178d03-4770-4494-950c-a4512b528231,72.56,2026-04-23,BATCH-ac84baff-5386-478c-a8ab-8ec15058badf,settled,UPI
SET-fee7154b-564b-4a28-8db9-92cd6628900e,TXN-e44a4665-f700-4be9-81b8-8996664b0213,298.8,2026-04-24,BATCH-13f30a76-7c75-4623-82e9-78d4d527e40b,settled,UPI
SET-5696d8e3-04e9-47df-827c-5c8677fb24b5,TXN-f2f02e3c-dcc5-451f-9f1b-919ae99d7d0e,15.3,2026-04-24,BATCH-e929556d-8518-407d-a950-74fa9ebc427a,settled,wallet
SET-8f1e7dc1-8b6c-4b85-a413-b7b2096aa832,TXN-bd11d2d5-470d-4c4b-887d-e43726778e48,93.55,2026-04-24,BATCH-fb66c20b-26e4-482c-96b1-f0d89a5262ab,settled,credit_card
SET-9a84b61d-e53b-4d91-a5c0-254325fbced7,TXN-1ecccde0-4055-4442-8f94-5a0f467dcdb8,91.26,2026-04-24,BATCH-346452e0-4d3d-459c-a105-76268dd90456,settled,UPI
SET-210869f0-7c55-450c-aecb-ac1a7179e0c8,TXN-0e6c6a64-378e-4cb9-8887-6c02ce39a4e3,22.31,2026-04-24,BATCH-e434d6e2-8556-4d5b-ac9c-71319ac7376b,settled,UPI
SET-7bda5009-381c-4772-8941-18ebecd58786,TXN-3aeb2271-16a9-4a29-af73-d4e8c2a378d1,108.69,2026-04-24,BATCH-134cd85d-622c-4526-8263-8acf9f030f98,settled,UPI
SET-c905a9ec-cca5-4966-8391-66358a81e67d,TXN-9e2c9b42-0e38-4542-9c0d-37bd8d57c9f5,124.12,2026-04-24,BATCH-d2b5b613-1b48-44e8-a6e6-68632d32ba9d,settled,credit_card
SET-1615c0df-4049-4382-af2c-baf09e7036bb,TXN-f2f100b4-3ba3-4042-98a2-81eab3c728c8,292.74,2026-04-24,BATCH-ff9a71c7-8ffe-477e-91d0-3f246058052f,settled,wallet
SET-3af8fcc6-8f8a-4ff0-aa0c-988dfd8dc327,TXN-ec617ee8-553e-4e20-8619-8c9c9e61ebc3,27.54,2026-04-24,BATCH-ed08a812-c815-4e42-a282-25f12ab34ab5,settled,UPI
SET-dfcdf793-f6ec-4d69-971c-3be9ac255a21,TXN-e8105fda-1a0f-45d4-84a0-af4722e8f036,1088.3,2026-04-24,BATCH-87135af4-c1c6-44bb-97dd-f5c4afb15b88,settled,UPI
SET-16086e8f-915b-4ef1-980a-437c6be26c16,TXN-0b8dbcbd-5222-4d99-86cf-87bf0a7ce586,1.13,2026-04-24,BATCH-da8956aa-2bd3-43ad-a307-9c4ab75a1135,settled,UPI
SET-aee7d341-c5ac-4162-b89f-7cae3afc7c73,TXN-5ae718bc-756a-40b5-b5bc-d49ad662f620,139.75,2026-04-24,BATCH-952bf4b1-787b-4392-9560-e74c5e266a04,settled,credit_card
SET-bc2695d9-c66b-41ef-a56c-fccc89893cd2,TXN-ed99d7e2-222d-411d-bb8e-6ea7ae045873,84.78,2026-04-24,BATCH-35db5b52-82b6-490b-8d6f-fc99c7c1ef0e,settled,credit_card
SET-37937c15-3ea9-47fb-85f9-486df8ced08b,TXN-8c8ece61-9b56-47d8-9779-76063caeb1ed,80.39,2026-04-24,BATCH-028e9ec5-394e-4c92-a3b7-afa2954511ff,settled,wallet
SET-7f3970aa-c6d9-445f-bbbb-966125acc7c3,TXN-1fd2710b-806c-476f-a12c-04e801fb188d,385.69,2026-04-24,BATCH-250f6841-667e-41bf-be0a-2398ad5db6e2,settled,credit_card
SET-66284a1b-63a0-4726-a497-91c59240433e,TXN-38cb25bc-d0c1-43a0-9c8c-2dcbab94a2d8,61.59,2026-04-24,BATCH-3e4e262c-5316-4cd2-9b2c-3ff73393df6c,settled,wallet
SET-15740e09-97f6-4913-b18a-c47746d67639,TXN-f9697f25-8511-46f1-aab5-9cc12ca445d5,95.87,2026-04-24,BATCH-cccfc006-6081-43e5-b583-30bf27efd93c,settled,UPI
SET-5a9cc6cd-ad39-42b4-8993-5123a4d4e638,TXN-0d2b5bf9-b3ed-4d4d-88d5-a14758e8e640,131.13,2026-04-24,BATCH-2026-04-24,settled,net_banking
SET-1a2a9e34-bd54-43bb-91d5-33ed38327e58,TXN-da6519f1-4803-4960-be39-81494195d9db,136.13,2026-04-24,BATCH-ab77c279-c07e-4ebc-85cf-de7f019f6725,settled,UPI
SET-dc6e7459-69b5-4d17-80bd-4e66937a7e62,TXN-a353617b-115c-4297-8a1c-2dfa5ab5d902,415.44,2026-04-24,BATCH-2026-04-24,settled,net_banking
SET-3e18b5bb-2481-4553-9fc3-238684230cff,TXN-d8460de6-15f3-4109-9525-5233b19d9c29,264.38,2026-04-24,BATCH-88d6240b-339b-4970-96b0-a581400d9c62,settled,UPI
SET-aab47c23-933d-4b94-bfc3-6e4281d8362d,TXN-2fb21f9b-ec62-49fe-9713-cf6c264afe8f,168.92,2026-04-24,BATCH-2026-04-24,settled,net_banking
SET-6601bd2d-f476-449f-8d82-f6608a334014,TXN-4a673b0b-b041-43c9-8390-d197e221d881,200.74,2026-04-24,BATCH-7fea6fe6-bb73-4ec2-b6a8-52d6e6d06a75,settled,UPI
SET-d174a447-3ecf-4b62-b4d3-851131b6f01a,TXN-914906c8-2040-4c6d-8138-6c573f2e0017,124.94,2026-04-24,BATCH-93209e28-712e-42f6-9c98-11446b9016a0,settled,credit_card
SET-a15415c8-aa42-49f1-9445-761b9f740b55,TXN-01521028-2233-40b2-96f8-ab66ec4525ed,171.68,2026-04-24,BATCH-c5fc9416-b8c3-4b89-a672-0b62a4b2b601,settled,credit_card
SET-892fe5be-5873-4f10-aee4-c01885876fe6,TXN-d1438fe1-53b1-4b6a-9a58-89ad5153378d,45.99,2026-04-24,BATCH-4fa48f2a-c5c9-4e2a-8a7d-b8e470a9ece6,settled,credit_card
SET-72ff5d36-47a6-4717-b85c-ffe16c761a87,TXN-f8d50c83-a8f0-4263-afac-d6f101d1a256,63.76,2026-04-24,BATCH-6182157b-201a-4398-bb58-d79e80a05111,settled,UPI
SET-aa8aa6ca-d62a-4c17-a3cd-910690ed0f85,TXN-48a4185d-8789-4ec4-8614-defe8f77cba1,10.93,2026-04-25,BATCH-b866d192-8015-44eb-b01c-7c12bf54732d,settled,wallet
SET-9aac399a-aa94-40f1-82de-369b461c7a62,TXN-08d9e7bb-c7c4-4d82-8020-af634be223a1,134.97,2026-04-25,BATCH-1979e46c-d99c-4268-8d7e-41386fc08474,settled,wallet
SET-9b98ecf1-f794-4bf6-9895-2bdf7e90b989,TXN-2dab3a25-9864-4875-ada2-d66944c7360b,93.94,2026-04-25,BATCH-6274d2e9-2643-455c-a847-b20e134c70af,settled,wallet
SET-b39dbd3f-043e-4619-b761-c25dc6e95b8a,TXN-d492768f-95c3-41cd-82ee-1bc41e168ced,10.0,2026-04-25,BATCH-79a09915-3983-4917-a821-ca66b49f8378,settled,wallet
SET-c47c7423-8db3-4670-bf6e-953242a2e29d,TXN-d0a116b9-bf2d-4792-902f-97a514444881,58.32,2026-04-25,BATCH-928feba9-02f5-4ed7-a848-884591fe1175,settled,wallet
SET-f66638fd-0481-4713-8b2d-c04c35c7b4f7,TXN-1fbe4d59-0f28-41ff-a204-1a99c3b3e8f3,23.26,2026-04-25,BATCH-71a60bd0-01e4-419a-9725-9058cc748afe,settled,UPI
SET-c9cc98c9-be96-40fe-ae28-a4e77bb01daf,TXN-45dfd999-a012-449b-8857-782eb4cb7a30,51.9,2026-04-25,BATCH-b28c2ad6-b5ae-4be1-9603-90ae41238fb9,settled,wallet
SET-37ae3c2b-0100-4dff-9f98-1530f9cea353,TXN-d199ec41-7fe9-481b-9482-fdf5126d42b6,74.32,2026-04-25,BATCH-cad86dc8-1c45-4ce8-9ca0-44d82470b0a9,settled,wallet
SET-ca863ec4-6677-4847-8d73-4bf926085184,TXN-9335da56-84ec-44fe-9dba-c44f78197eda,76.66,2026-04-25,BATCH-f7a3841f-12d5-4fba-baca-62d7f6771f45,settled,UPI
SET-a36fc79c-0983-4a74-b068-3ee2162f7e22,TXN-670899fe-dc8e-42af-9ac5-e7298ab699ee,109.1,2026-04-25,BATCH-464bae01-f24d-491b-b184-1e8daaf9cde0,settled,UPI
SET-b027a1e0-58f8-4141-8deb-8a94b6ee7a0e,TXN-2db13383-6a68-4665-ba97-885deaf905f8,63.0,2026-04-26,BATCH-46685f4a-747d-4775-b244-f448cb700352,settled,wallet
SET-86ad252a-504b-42ae-acf3-fbf6a875e142,TXN-921adc1a-1dff-4fdb-81a0-eedb10ee00a0,50.53,2026-04-26,BATCH-9bd45add-bd63-4433-b324-47b6ec6484c8,settled,UPI
SET-60674c87-9d7f-4c01-8533-321b8c664155,TXN-a2656761-8d4c-4a23-aeda-0ab39df7c725,142.87,2026-04-26,BATCH-04eaca9d-bf2c-4680-8e87-44a7906578b6,settled,wallet
SET-18a334f7-a865-4000-8342-c7144aef1d58,TXN-6c854eee-2fe2-4388-ba46-f25955c72aea,44.11,2026-04-26,BATCH-f7511694-a95a-4a02-af71-205067cb8a97,settled,UPI
SET-29316777-1986-4c70-b2a0-7afcbe244c1f,TXN-db17c3e7-9197-4601-aff3-fe5f65db642f,27.12,2026-04-26,BATCH-2d081b2f-e2a6-4f74-a6e5-87038b891fc4,settled,UPI
SET-7e4ed14f-2f6a-42b9-b7bb-aa93fa5b375d,TXN-793b3073-d96b-477d-a206-a827e38b5416,1846.36,2026-04-26,BATCH-8c854278-23cc-4f8c-844a-8a2604b637f0,settled,UPI
SET-1a7f5bad-e2f6-4e32-b39f-866c7d269777,TXN-c33808a9-39e0-4db8-af93-ea5234c12eb0,766.78,2026-04-26,BATCH-d8199838-d117-4c32-bcb2-93840be6139d,settled,wallet
SET-55294d21-6625-48b1-a6e5-f3ba20fb2605,TXN-8d302889-7e48-4d7c-bee3-766861789eff,142.52,2026-04-27,BATCH-2026-04-27,settled,net_banking
SET-e7d0cb81-2a66-468a-95bf-9936098bc682,TXN-1c331d71-ebbe-4f39-9cb9-3685ce948dce,62.27,2026-04-27,BATCH-a3fb0fc3-63dd-41bf-be32-93da7b9f8202,settled,UPI
SET-9ade2a77-ed66-41b2-9667-e4592e2cd2cf,TXN-e368e077-747d-4085-a775-9ef4e27f69f7,21.43,2026-04-27,BATCH-2c72bc85-bfaf-4688-9a3f-ea4b548ba84f,settled,UPI
SET-94d1154d-2dac-4452-b7e3-d9e5fc631e81,TXN-e073d0f1-4725-4bc3-8ed4-894b51353f41,20.71,2026-04-27,BATCH-cb7eab1b-fe84-4601-8715-dda36551f281,settled,UPI
SET-b875f917-777b-40b4-9786-193f076025aa,TXN-589c2461-1632-447b-a0ec-2690cc186bda,50.01,2026-04-27,BATCH-1ca4318e-c30b-4c35-9e53-8412b2d2da4f,settled,UPI
SET-217ba646-7517-431e-801d-a1c0a4d23b67,TXN-6c0485cb-816c-4973-b775-e5c88eade4bb,14.97,2026-04-27,BATCH-e77175c5-cacf-4530-8577-0cab1201fa19,settled,credit_card
